tweet_id,date_and_time,tweet,
5.67693E+17,Tue Feb 17 14:30:56 +0000 2015,Healthcare staff are all capable of compassionate care but it’s also about a willingness to challenge authority http://gu.com/p/45p9e/stw #NHS,
5.67674E+17,Tue Feb 17 13:15:05 +0000 2015,Our newsletter goes out tomorrow. Sign up to receive it free to your inbox here: https://register.theguardian.com/healthcare-professionals/,
5.6766E+17,Tue Feb 17 12:22:28 +0000 2015,"Does being compassionate make me a superhero? Am I worthy of an award? No, I’m just doing my job. http://gu.com/p/45p9e/stw #NHS",
5.67643E+17,Tue Feb 17 11:12:44 +0000 2015,RT @annedraya: MT @GdnHealthcare Compassionate care: superpower or just part of the job? http://gu.com/p/45p9e/stw &gt;&gt; having courage to challe…,
5.67639E+17,Tue Feb 17 10:59:36 +0000 2015,Just launched: Compassionate care – a superpower or just part of the job? http://gu.com/p/45p9e/stw @PointofCareFdn #NHS #healthcare,
5.67622E+17,Tue Feb 17 09:49:53 +0000 2015,"Good communication is essential to successful integration of health and social care, via @GdnSocialCare http://gu.com/p/45nfp/stw",
5.67612E+17,Tue Feb 17 09:11:29 +0000 2015,"Who dares confront Jeremy Hunt, NHS bully-in-chief, asks @pollytoynbee http://gu.com/p/45phx/stw",
5.67612E+17,Tue Feb 17 09:10:06 +0000 2015,RT @AmySKiernan: Lovely article from the front line… RT @GdnHealthcare: Popular: NHS morale needs a dose of kindness http://gu.com/p/45nt6/stw…,
5.67612E+17,Tue Feb 17 09:09:52 +0000 2015,"RT @manickmanda: The small acts of kindness make all the difference, no matter who you are or what you do from @GdnHealthcare  http://t.co/…",
5.67609E+17,Tue Feb 17 09:00:03 +0000 2015,RT @NorthgatePS: NHS Staff often need their motivation boosted - here's a good take on how they can help each other http://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2015/feb/16/acts-kindness-lifeline-nhs-teamwork,
5.67609E+17,Tue Feb 17 08:59:43 +0000 2015,"RT @eye_polly: ""NHS morale needs a dose of kindness"". @DrUmeshPrabhu @jamestoml1 @malpracticeuk this is where #culture change starts http:/…",
5.67604E+17,Tue Feb 17 08:39:03 +0000 2015,"We in the NHS may be battling low morale and high pressure, but we should never forget the positive side of teamwork http://gu.com/p/45nt6/stw",
5.67589E+17,Tue Feb 17 07:38:07 +0000 2015,Are you a member of the network yet? Sign up here for free: https://register.theguardian.com/healthcare-professionals/,
5.67573E+17,Tue Feb 17 06:37:10 +0000 2015,In case you missed it yesterday: NHS morale needs a dose of kindness http://gu.com/p/45nt6/stw #NHS #healthcare,
5.67422E+17,Mon Feb 16 20:36:01 +0000 2015,Are health and wellbeing boards ready to play a bigger role? http://gu.com/p/45mz5/stw #NHS,
5.67407E+17,Mon Feb 16 19:34:02 +0000 2015,"Ever wondered what a day in the life of a midwife, working w/women who struggle with drug + alcohol issues is like? http://gu.com/p/45mhy/stw",
5.67391E+17,Mon Feb 16 18:31:08 +0000 2015,Popular today: NHS morale needs a dose of kindness http://gu.com/p/45nt6/stw #NHS #healthcare,
5.67376E+17,Mon Feb 16 17:30:58 +0000 2015,I faced a difficult choice – become a GP or give up on a career in the #NHS http://gu.com/p/45yzh/stw,
5.67359E+17,Mon Feb 16 16:23:38 +0000 2015,Don’t confuse these feelings of deflation with a lack of passion for the NHS http://gu.com/p/45nt6/stw #ViewsfromtheNHSfrontline,
5.67323E+17,Mon Feb 16 14:03:13 +0000 2015,Don't miss: Seeing my mum give birth in our living room inspired me to do midwifery http://gu.com/p/45mhy/stw #NHS #dayinthelife,
5.67301E+17,Mon Feb 16 12:35:07 +0000 2015,Are you a member of our network? Sign up for free here: https://register.theguardian.com/healthcare-professionals/?INTCMP=dis_233591,
5.67289E+17,Mon Feb 16 11:45:35 +0000 2015,"How I did on Twitter this week: 331 New Followers, 213 Mentions, 251K Mention Reach. How'd your week go? via http://sumall.com/profile/twitter/GdnHealthcare",
5.67275E+17,Mon Feb 16 10:50:46 +0000 2015,"We in the NHS may be battling low morale and high pressure, but we should never forget the positive side of teamwork http://gu.com/p/45nt6/stw",
5.67256E+17,Mon Feb 16 09:35:41 +0000 2015,"New: #NHS morale needs a dose of kindness, says @SNaraghi http://gu.com/p/45nt6/stw #ViewsfromtheNHSfrontline",
5.67049E+17,Sun Feb 15 19:51:15 +0000 2015,I want my legacy to be that the NHS treats all patients with compassion http://gu.com/p/3pcq4/stw,
5.67032E+17,Sun Feb 15 18:45:09 +0000 2015,"A day in the life of a specialist midwife, working with women who struggle with drug and alcohol issues http://gu.com/p/45mhy/stw",
5.67016E+17,Sun Feb 15 17:42:15 +0000 2015,Locum doctor: why shouldn’t I sell my labour to the highest bidder? http://gu.com/p/45hk3/stw,
5.66998E+17,Sun Feb 15 16:31:17 +0000 2015,"Despite a lack of formal powers, the positive local impact of health and wellbeing boards shouldn't be underestimated http://gu.com/p/45mz5/stw",
5.66984E+17,Sun Feb 15 15:33:08 +0000 2015,How one London borough aims to improve homeless people’s health http://gu.com/p/45jkh/stw,
5.66968E+17,Sun Feb 15 14:31:14 +0000 2015,NHS whistleblowers report: reactions from the healthcare sector http://gu.com/p/45ymt/stw,
5.66952E+17,Sun Feb 15 13:29:07 +0000 2015,Government should look to NHS for ways to improve general election 2015 http://gu.com/p/45ke2/stw,
5.66945E+17,Sun Feb 15 13:00:51 +0000 2015,"RT @DrNickGuitarman: @GdnHealthcare @Stephen_P_Dunn Quite - I'm full time consultant, but big pay cut thanks to pension ripoff etc and need…",
5.66945E+17,Sun Feb 15 13:00:36 +0000 2015,RT @Richard_GP: @drandymcintosh the downside is you often lose continuity @GdnHealthcare,
5.66945E+17,Sun Feb 15 13:00:30 +0000 2015,RT @drandymcintosh: @GdnHealthcare @Richard_GP i choose to be a locum gp and its nothing to do with money. i love the variety and flexibili…,
5.66945E+17,Sun Feb 15 12:59:43 +0000 2015,"RT @charlottehopk1n: @GdnHealthcare I'm having a fulfilling career despite-'part-timer' as a hospital specialist, outpatient based specialt…",
5.66942E+17,Sun Feb 15 12:46:03 +0000 2015,I faced a difficult choice – become a GP or give up on a career in the NHS http://gu.com/p/45yzh/stw,
5.66929E+17,Sun Feb 15 11:55:03 +0000 2015,Are health and wellbeing boards ready to play a bigger role? http://gu.com/p/45mz5/stw,
5.66919E+17,Sun Feb 15 11:15:37 +0000 2015,Seeing my mum give birth in our living room inspired me to do midwifery http://gu.com/p/45mhy/stw #nhs,
5.6656E+17,Sat Feb 14 11:31:02 +0000 2015,It’s impossible not to lie in bed at night wondering whether a woman we’ve not managed to see for a while is OK http://gu.com/p/45mhy/stw #NHS,
5.66545E+17,Sat Feb 14 10:29:12 +0000 2015,What should the role of health and wellbeing boards be? http://gu.com/p/45mz5/stw #NHS,
5.66529E+17,Sat Feb 14 09:27:04 +0000 2015,Doctors don’t just become locums to stick a ruby-encrusted middle finger up at the NHS. http://gu.com/p/45hk3/stw #NHS,
5.66337E+17,Fri Feb 13 20:45:07 +0000 2015,"Francis report holds a mirror up to the NHS leadership, says @NHSConfed_RobW Read more about what he and others said http://gu.com/p/45ymt/stw",
5.66322E+17,Fri Feb 13 19:45:13 +0000 2015,I faced a difficult choice – become a GP or give up on a career in the NHS http://gu.com/p/45yzh/stw #ViewsfromtheNHSfrontline,
5.66292E+17,Fri Feb 13 17:45:11 +0000 2015,"A day in the life of a specialist midwife, working with women who struggle with drug and alcohol issues http://gu.com/p/45mhy/stw #NHS",
5.66283E+17,Fri Feb 13 17:08:42 +0000 2015,"RT @natwm10: Why can't patients do more via text, Skype, online?  http://www.theguardian.com/healthcare-network/2015/feb/05/nhs-technology-results-text-skype#comment-47513644 via @GdnHealthcare",
5.66279E+17,Fri Feb 13 16:54:24 +0000 2015,"RT @QSusieg2: @GdnHealthcare @kateevelynber very interesting indeed, see alot of boards discussing stratergies but not much in the end resu…",
5.66279E+17,Fri Feb 13 16:54:04 +0000 2015,RT @GabbleGob: @askmygp @harrylongman @GdnHealthcare love this.  Just had another time-saving happy successful telephone consult with my gr…,
5.66279E+17,Fri Feb 13 16:53:59 +0000 2015,"RT @askmygp: Why can't patients do more via text, Skype, online?  http://www.theguardian.com/healthcare-network/2015/feb/05/nhs-technology-results-text-skype#comment-47513644 via @GdnHealthcare - yes patients should set the a…",
5.66278E+17,Fri Feb 13 16:49:10 +0000 2015,"Despite a lack of formal powers, the +ve local impact of health and wellbeing boards should not be underestimated http://gu.com/p/45mz5/stw",
5.66217E+17,Fri Feb 13 12:45:19 +0000 2015,Are you a member of the network? Sign up for free here: https://register.theguardian.com/healthcare-professionals/ #nhs #healthcare,
5.66215E+17,Fri Feb 13 12:40:19 +0000 2015,We've got a discussion coming up on how nursing is changing. http://gu.com/p/45c94/stw Who would you like to see on the panel?,
5.66209E+17,Fri Feb 13 12:16:19 +0000 2015,Some good debate going on under @nishmanek's piece about juggling a career in medicine and family. Join in here: http://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2015/feb/12/gp-nhs-family-life-health-career-flexibility#comments,
5.66207E+17,Fri Feb 13 12:08:14 +0000 2015,The impact of 50 Shades of Grey for midwives ... https://www.facebook.com/ukcountthekicks/photos/a.306732548015.148003.265529163015/10152637064648016/?type=1&theater,
5.66188E+17,Fri Feb 13 10:52:08 +0000 2015,RT @JulesActon: What govts cld learn about elections from 'the health service’s great experiment with democracy' -  http://gu.com/p/45ke2/stw …,
5.66188E+17,Fri Feb 13 10:51:47 +0000 2015,RT @drdevingray: @GdnHealthcare Almost 8pm and just getting to prescriptions and referrals #notevendutydoctor #GPsBehindClosedDoors #nhs,
5.66188E+17,Fri Feb 13 10:50:42 +0000 2015,Just launched: Are health and wellbeing boards ready to play a bigger role? http://gu.com/p/45mz5/stw by @kateevelynber #nhs,
5.66182E+17,Fri Feb 13 10:26:07 +0000 2015,Do any paediatricians fancy writing about their job for us? Get in touch if so! healthcare@theguardian.com,
5.6618E+17,Fri Feb 13 10:20:45 +0000 2015,@enragedsurgeon Can you send us an email? healthcare@theguardian.com,
5.6617E+17,Fri Feb 13 09:41:26 +0000 2015,New today: Seeing my mum give birth in our living room inspired me to do midwifery http://gu.com/p/45mhy/stw #dayinthelife #nhs,
5.66169E+17,Fri Feb 13 09:34:28 +0000 2015,"RT @BobKlaber: Lovely reflective piece on career choices as a doctor ""@nishmanek: Integrated care career paths  http://gu.com/p/45yzh/stw @CC4…",
5.66168E+17,Fri Feb 13 09:34:17 +0000 2015,RT @drraggarwal: interesting viewpoint; is it really that different in other professions? http://trib.al/MDpqaa9”,
5.66168E+17,Fri Feb 13 09:33:57 +0000 2015,RT @DrNaeemAhmed: I faced a difficult choice – become a GP or give up on a career in the NHS http://gu.com/p/45yzh/stw hard decision for anyon…,
5.66134E+17,Fri Feb 13 07:19:04 +0000 2015,What did the sector think about the Francis whistleblowing report? http://gu.com/p/45ymt/stw #NHS,
5.66119E+17,Fri Feb 13 06:17:02 +0000 2015,In case you missed it yesterday: I faced a difficult choice – become a GP or give up on a career in the NHS http://gu.com/p/45yzh/stw,
5.65967E+17,Thu Feb 12 20:14:11 +0000 2015,How is Haringey improving the lives of homeless people? http://gu.com/p/45jkh/stw #NHS,
5.65952E+17,Thu Feb 12 19:13:03 +0000 2015,The #healthcare sector reacts to Francis's whistleblowing report http://gu.com/p/45ymt/stw,
5.65937E+17,Thu Feb 12 18:12:42 +0000 2015,Popular today: I faced a difficult choice – become a GP or give up on a career in the NHS http://gu.com/p/45yzh/stw  #ViewsfromtheNHSfrontline,
5.65901E+17,Thu Feb 12 15:50:48 +0000 2015,Don't miss: Government should look to NHS for ways to improve general election 2015 http://gu.com/p/45ke2/stw #nhs,
5.659E+17,Thu Feb 12 15:49:09 +0000 2015,RT @clairedocdavies: @GdnHealthcare @nishmanek More options for part time working in GP but days much longer now. Home at 8pm last night an…,
5.659E+17,Thu Feb 12 15:49:06 +0000 2015,"RT @medicsupport: @GdnHealthcare @dr_zo @nishmanek There are many solutions to this, not always an either/or. Find mentor or coach work thr…",
5.659E+17,Thu Feb 12 15:48:57 +0000 2015,RT @GillHitchcock: My feature on the developing role of #NHS research nurses. http://bit.ly/1Mg7YNq @GdnHealthcare @NIHRCRN,
5.65861E+17,Thu Feb 12 13:10:35 +0000 2015,Don't miss: NHS whistleblowers report: reactions from the healthcare sector http://gu.com/p/45ymt/stw,
5.65847E+17,Thu Feb 12 12:16:08 +0000 2015,50 shades of grey is released this weekend. Do you see any 50 shades-inspired/related injuries in the surgeries/hospitals you work in?,
5.6584E+17,Thu Feb 12 11:48:51 +0000 2015,RT @dr_zo: An excellent blog from @nishmanek on the challenges of combining medicine&amp;family for female drs http://gu.com/p/45yzh/stw,
5.6584E+17,Thu Feb 12 11:48:35 +0000 2015,RT @brendonln: Interesting and honest piece on the sacrifices of a life in medicine - from a female perspective http://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2015/feb/12/gp-nhs-family-life-health-career-flexibility @bro…,
5.6584E+17,Thu Feb 12 11:48:19 +0000 2015,RT @ResilientGP: Oh dear. Another GP looking for an escape route. http://gu.com/p/45yzh/stw by @nishmanek,
5.6584E+17,Thu Feb 12 11:48:05 +0000 2015,RT @nishmanek: Careers that combine primary &amp; secondary care could offer novel options for trainees- just like the EMU @DanLasserson http:/…,
5.6583E+17,Thu Feb 12 11:08:59 +0000 2015,Is it possible to have a career in medicine &amp; a family life? @nishmanek chose to be a GP so she could have the latter http://gu.com/p/45yzh/stw,
5.65813E+17,Thu Feb 12 10:02:38 +0000 2015,Gallery via @boredpanda - 15 artists collaborate to transform London's children's hospital http://www.boredpanda.com/artists-mural-design-royal-london-children-hospital-vital-arts/ #NHS,
5.65803E+17,Thu Feb 12 09:22:25 +0000 2015,"New: I faced a difficult choice – become a GP or give up on a career in NHS, by @nishmanek http://gu.com/p/45yzh/stw #ViewsfromtheNHSfrontline",
5.65774E+17,Thu Feb 12 07:28:14 +0000 2015,Are you a member of the network? Sign up here for free: https://register.theguardian.com/healthcare-professionals/,
5.65759E+17,Thu Feb 12 06:27:09 +0000 2015,In case you missed it yesterday: Government should look to NHS for ways to improve general election 2015 http://gu.com/p/45ke2/stw,
5.65615E+17,Wed Feb 11 20:55:09 +0000 2015,Government should look to #NHS for ways to improve general election 2015 http://gu.com/p/45ke2/stw,
5.65604E+17,Wed Feb 11 20:10:05 +0000 2015,How one London borough aims to improve homeless people’s health http://gu.com/p/45jkh/stw #NHS,
5.65596E+17,Wed Feb 11 19:40:10 +0000 2015,Francis’s inquiry into treatment of NHS whistleblowers has prompted strong reactions from the gov't + sector pros http://gu.com/p/45ymt/stw,
5.65577E+17,Wed Feb 11 18:25:12 +0000 2015,"Locums in the #NHS have a bad reputation but as more healthcare staff face burnout and leave, demand is blossoming http://gu.com/p/45hk3/stw",
5.65565E+17,Wed Feb 11 17:37:42 +0000 2015,Just launched: NHS whistleblowers report: reactions from the healthcare sector http://gu.com/p/45ymt/stw,
5.65561E+17,Wed Feb 11 17:20:06 +0000 2015,Why #NHS managers should encourage whistleblowers http://gu.com/p/3pxfm/stw,
5.65552E+17,Wed Feb 11 16:43:51 +0000 2015,#hellomynameis: a doctor on why a friendly greeting is crucial to care – video http://gu.com/p/45dfk/stw,
5.65549E+17,Wed Feb 11 16:31:44 +0000 2015,How has the role of the clinical research nurse changed? http://gu.com/p/45y9d/tw #NHS (from our partner),
5.65535E+17,Wed Feb 11 15:35:48 +0000 2015,"Don't miss: why shouldn’t I sell my labour to the highest bidder, asks a locum doctor http://gu.com/p/45hk3/stw #ViewsfromtheNHSfrontline",
5.65534E+17,Wed Feb 11 15:32:02 +0000 2015,RT @richard3berry: My article discussing NHS democracy on @GdnHealthcare today http://gu.com/p/45ke2/stw,
5.65503E+17,Wed Feb 11 13:31:48 +0000 2015,RT @RoyLilley: Should new NHS WBlowing guardian be Peter Carter stepping down from #rcn?,
5.65492E+17,Wed Feb 11 12:47:09 +0000 2015,Freedom to speak up report by Sir Robert Francis can be found here: https://freedomtospeakup.org.uk/,
5.65492E+17,Wed Feb 11 12:46:15 +0000 2015,NHS culture must change to protect whistleblowers – official review http://gu.com/p/45ybk/stw,
5.65489E+17,Wed Feb 11 12:35:15 +0000 2015,Read @NHSwhistleblowr's take on Francis whistleblowing report here: http://gu.com/p/45348/stw,
5.65486E+17,Wed Feb 11 12:21:15 +0000 2015,"RT @Jeremy_Hunt: Shocking egs of whistleblower treatment in Francis. Today we call time on bullying&amp;intimidation - has no place in modern, …",
5.65486E+17,Wed Feb 11 12:20:30 +0000 2015,@SteveHWHants http://gu.com/p/3g6fm/stw and http://gu.com/p/4vqdn/stw off the top of my head,
5.65485E+17,Wed Feb 11 12:18:37 +0000 2015,How the role of clinical research nurses in the NHS has changed (sponsored feature) http://gu.com/p/45y9d/tw,
5.65483E+17,Wed Feb 11 12:11:45 +0000 2015,@SteveHWHants We've covered this. Thanks for the suggestion though,
5.65478E+17,Wed Feb 11 11:49:23 +0000 2015,@MossLorraine Hi Lorraine. Could you tell me a bit more in an email? healthcare@theguardian.com,
5.65477E+17,Wed Feb 11 11:45:39 +0000 2015,What would you like to see us cover on the network? #NHS #healthcare,
5.65448E+17,Wed Feb 11 09:50:05 +0000 2015,NHS whistleblowers: the staff who raised the alarm http://gu.com/p/45y98/stw,
5.65443E+17,Wed Feb 11 09:31:05 +0000 2015,RT @nhsLfhp: Great article on services coming together: How one London borough aims to improve homeless people’s health http://t.co/8FzddzS…,
5.65443E+17,Wed Feb 11 09:30:37 +0000 2015,RT @LigiaTeixeira: Brilliant to see #haringeycouncil trying to improve #homeless people’s health @pjmmor , http://gu.com/p/45jkh/stw
5.65443E+17,Wed Feb 11 09:30:24 +0000 2015,RT @crisis_uk: Important @GdnHealthcare piece on @MungosBroadway's #homelesshealthmatters campaign - includes #HME2015 research:  http://t.…,
5.65443E+17,Wed Feb 11 09:30:08 +0000 2015,RT @MungosBroadway: Great article from @haringeycouncil on joining our campaign &amp; how they are improving #homelesshealth http://t.co/Rxagmp…,
5.65441E+17,Wed Feb 11 09:22:56 +0000 2015,New: Government should look to NHS for ways to improve general election 2015 http://gu.com/p/45ke2/stw #GeneralElection #NHS @healthelections,
5.65433E+17,Wed Feb 11 08:52:29 +0000 2015,"NHS whistleblowers ignored, bullied and intimidated, review finds http://gu.com/p/45y92/stw via @SocietyGuardian",
5.65409E+17,Wed Feb 11 07:15:03 +0000 2015,Don't miss: Locum doctor: why shouldn’t I sell my labour to the highest bidder? http://gu.com/p/45hk3/stw #nhs,
5.65393E+17,Wed Feb 11 06:14:06 +0000 2015,In case you missed it yesterday: How one London borough aims to improve homeless people’s health http://gu.com/p/45jkh/stw,
5.6524E+17,Tue Feb 10 20:06:16 +0000 2015,Our free newsletter with the best of the week's content goes out tomorrow. Sign up to receive it here: https://register.theguardian.com/healthcare-professionals/,
5.65225E+17,Tue Feb 10 19:05:12 +0000 2015,Popular today: How one London borough aims to improve homeless people’s health http://gu.com/p/45jkh/stw,
5.65212E+17,Tue Feb 10 18:13:34 +0000 2015,From our sponsor: Cancer Research UK: at the forefront of developing new drugs http://gu.com/p/45eyy/stw,
5.6521E+17,Tue Feb 10 18:04:40 +0000 2015,"Ever more NHS doctors seek greener pastures, and the demand for locum doctors blossoms. http://gu.com/p/45hk3/stw #ViewsfromtheNHSfrontline",
5.6518E+17,Tue Feb 10 16:05:05 +0000 2015,Robert Francis's report on whistleblowing is due out tomorrow. What can we expect? @NHSwhistleblowr explains http://gu.com/p/45348/stw,
5.65164E+17,Tue Feb 10 15:04:35 +0000 2015,Have you read this week's #ViewsfromtheNHSfrontline blogpost on what being a locum doctor is like? http://gu.com/p/45hk3/stw,
5.65118E+17,Tue Feb 10 12:01:15 +0000 2015,"Up to 80% of homeless people have a physical or mental health problem. But, what is being done? http://gu.com/p/45jkh/stw #nhs",
5.65113E+17,Tue Feb 10 11:41:10 +0000 2015,RT @haringeycouncil: How can we make sure #homeless people in Haringey get the healthcare they need? http://ow.ly/INAuG @GdnHealthcare …,
5.65103E+17,Tue Feb 10 11:01:58 +0000 2015,Just launched: @pjmmor writes how one London borough aims to improve homeless people's health http://gu.com/p/45jkh/stw #nhs,
5.6509E+17,Tue Feb 10 10:09:08 +0000 2015,Some debate happening on the #ViewsfromtheNHSfrontline blogpost written by a locum doctor. Let us know your thoughts http://gu.com/p/45hk3/stw,
5.65071E+17,Tue Feb 10 08:53:37 +0000 2015,RT @elinlowri: Great article from @JimHigginson - beautiful and truthful   http://www.theguardian.com/healthcare-network/views-from-the-nhs-frontline/2015/feb/09/locum-doctor-sell-labour-highest-bidder?CMP=share_btn_tw,
5.65065E+17,Tue Feb 10 08:27:31 +0000 2015,Today's top @SocietyGuardian health story: Doctors' inquiry dismisses 'unreliable' claims over NHS death rates http://gu.com/p/45k2x/stw,
5.65047E+17,Tue Feb 10 07:18:09 +0000 2015,Why can’t patients receive blood results via text or use Skype for appointments? http://gu.com/p/45fqv/stw #NHS,
5.65031E+17,Tue Feb 10 06:15:01 +0000 2015,In case you missed it: Locum dr: why shouldn’t I sell my labour to the highest bidder? http://gu.com/p/45hk3/stw #ViewsfromtheNHSfrontline,
5.64881E+17,Mon Feb 09 20:17:07 +0000 2015,Are you a member of our network? Join here for free: https://register.theguardian.com/healthcare-professionals/ #NHS #healthcare,
5.64881E+17,Mon Feb 09 20:17:07 +0000 2015,Don't miss: How time banking is making a difference to patients’ lives http://gu.com/p/45h4y/stw #NHS,
5.6485E+17,Mon Feb 09 18:15:57 +0000 2015,"The public sector needs to realise the voluntary sector does not mean free, via @GdnVoluntary http://gu.com/p/45enf/stw",
5.6484E+17,Mon Feb 09 17:35:23 +0000 2015,Life as a locum: what's it like? Why do people do it? @JimHigginson explains http://gu.com/p/45hk3/stw #ViewsfromtheNHSfrontline,
5.64816E+17,Mon Feb 09 15:59:08 +0000 2015,"Locums in the NHS have a bad reputation but as more healthcare staff face burnout and leave, demand is blossoming http://gu.com/p/45hk3/stw",
5.6479E+17,Mon Feb 09 14:17:26 +0000 2015,Don't miss our free newsletter that goes out every Wednesday. Sign up to receive it here. http://gu.com/p/45hk3/stw #nhs #healthcare,
5.64764E+17,Mon Feb 09 12:32:13 +0000 2015,RT @gemmarosa: Interesting view from a part-time locum @AgencyNurse very similar to why so many of us work on the bank/agency http://t.co/9…,
5.6476E+17,Mon Feb 09 12:17:29 +0000 2015,Popular on the network: Locum dr: why shouldn’t I sell my labour to the highest bidder? http://gu.com/p/45hk3/stw #ViewsfromtheNHSfrontline,
5.64758E+17,Mon Feb 09 12:09:36 +0000 2015,"How I did on Twitter this week: 427 New Followers, 232 Mentions, 474K Mention Reach. How'd your week go? via http://sumall.com/profile/twitter/GdnHealthcare",
5.64748E+17,Mon Feb 09 11:31:39 +0000 2015,RT @Southern_NHSFT: Looking for a new career opportunity? Southern Health could be just the answer. Find out more from @GdnHealthcare ... h…,
5.64746E+17,Mon Feb 09 11:20:07 +0000 2015,Doctors don’t just become locums to stick a ruby-encrusted middle finger up at the NHS. http://gu.com/p/45hk3/stw #ViewsfromtheNHSfrontline,
5.64745E+17,Mon Feb 09 11:19:04 +0000 2015,RT @DonnaAnna: @rehnnuma @GdnHealthcare @JimHigginson Yes &amp; there's some perm staff who do LIKEWISE! Ag.can be sacked mid-shift &amp; not suspe…,
5.64737E+17,Mon Feb 09 10:45:29 +0000 2015,RT @willshome: A&amp;E locum explains that – guess what? – the situation is more complicated than the headlines make it seem. http://t.co/lsmyQ…,
5.64737E+17,Mon Feb 09 10:45:09 +0000 2015,"RT @DrPaulTeed: ""the invisible hand is bound, can greedy doctors really be blamed for spiralling locum costs?""  From @JimHigginson  http://…",
5.64731E+17,Mon Feb 09 10:22:01 +0000 2015,RT @JimHigginson: Morning all - I wrote this for @GdnHealthcare Locum doctor: why shouldn’t I sell my labour to the highest bidder? http://…,
5.64727E+17,Mon Feb 09 10:05:03 +0000 2015,RT @JBraithwaite1:  A dr: shouldn’t I sell my labour to the highest bidder? It'd be disastrous if everyone did. http://gu.com/p/45hk3/stw,
5.64721E+17,Mon Feb 09 09:41:02 +0000 2015,"RT @PublicInvolve: .@GdnHealthcare CCGs and CSUs are part of the problem; need integrated, well grounded, health needs led, commissioning a…",
5.64721E+17,Mon Feb 09 09:40:37 +0000 2015,RT @RichardVize: My @GdnHealthcare column: clinical commissioning risks losing its way in an era of less competition http://www.theguardian.com/healthcare-network/2015/feb/05/clinical-commissioning-resources-change-nhs,
5.6472E+17,Mon Feb 09 09:40:21 +0000 2015,RT @NHS_HR: “@GdnHealthcare: How is time banking making a difference to patients’ lives? http://gu.com/p/45h4y/stw #nhs” really good project!,
5.6472E+17,Mon Feb 09 09:39:49 +0000 2015,"New today: @JimHigginson, a locum doctor, asks: why shouldn’t I sell my labour to the highest bidder? #ViewsfromtheNHSfrontline #NHS",
5.64519E+17,Sun Feb 08 20:18:14 +0000 2015,Join the network to get our free newsletter with the latest #healthcare news and views to your inbox https://register.theguardian.com/healthcare-professionals/,
5.64503E+17,Sun Feb 08 19:18:03 +0000 2015,In case you missed it: Community pharmacies are an untapped gold mine of data http://gu.com/p/45ehh/stw #nhs,
5.64488E+17,Sun Feb 08 18:18:12 +0000 2015,Don't miss: Respiratory physiotherapy is about both healthcare and interaction http://gu.com/p/45gkm/stw #nhs,
5.64473E+17,Sun Feb 08 17:18:13 +0000 2015,How is time banking making a difference to patients’ lives? http://gu.com/p/45h4y/stw #nhs,
5.64458E+17,Sun Feb 08 16:18:02 +0000 2015,"A friendly introduction can transform patient experience, says Kate Granger #hellomynameis #nhs http://gu.com/p/3pcq4/stw",
5.64443E+17,Sun Feb 08 15:18:03 +0000 2015,Are you a member of the network? Sign up to receive comment and views from other #healthcare professionals https://register.theguardian.com/healthcare-professionals/ #nhs,
5.64428E+17,Sun Feb 08 14:18:11 +0000 2015,"CCGs have an important role, but require a new sense of purpose in order to make a bigger impact on the NHS http://gu.com/p/45gtk/stw",
5.64413E+17,Sun Feb 08 13:18:10 +0000 2015,Don't miss: Respiratory physiotherapy is about both healthcare and interaction http://gu.com/p/45gkm/stw #NHS,
5.64397E+17,Sun Feb 08 12:16:07 +0000 2015,What the #NHS can learn from the US Obamacare system http://gu.com/p/45dp7/stw,
5.64382E+17,Sun Feb 08 11:15:07 +0000 2015,I want my legacy to be that the #NHS treats all patients with compassion http://gu.com/p/3pcq4/stw,
5.64365E+17,Sun Feb 08 10:07:15 +0000 2015,Why can’t patients receive blood results via text or use Skype for appointments? http://gu.com/p/45fqv/stw,
5.6435E+17,Sun Feb 08 09:07:07 +0000 2015,Are #NHS office staff at risk of burnout? Have your say http://gu.com/p/45a44/stw,
5.64135E+17,Sat Feb 07 18:53:13 +0000 2015,Find out how the #hellomynameis campaign came about here: http://gu.com/p/3pcq4/stw #ViewsfromtheNHSfrontline,
5.64119E+17,Sat Feb 07 17:52:09 +0000 2015,Ever wondered what a day in the life of a respiratory physiotherapist is like? Find out here: http://gu.com/p/45gkm/stw #NHS,
5.64104E+17,Sat Feb 07 16:51:09 +0000 2015,Respiratory physiotherapy is about both healthcare and interaction http://gu.com/p/45gkm/stw #NHS #dayinthelife,
5.64088E+17,Sat Feb 07 15:46:03 +0000 2015,What can we expect from the @SpeakUpReview from Francis? @NHSwhistleblowr explains http://gu.com/p/45348/stw,
5.64072E+17,Sat Feb 07 14:43:04 +0000 2015,"Clinical commissioning is in urgent need of a new sense of direction and purpose, says Richard Vize http://gu.com/p/45gtk/stw #NHS",
5.64056E+17,Sat Feb 07 13:40:02 +0000 2015,We should use the rich seams of information lying in community pharmacies to drive improved patient outcomes http://gu.com/p/45ehh/stw,
5.64041E+17,Sat Feb 07 12:39:11 +0000 2015,Why the NHS must learn lessons from abroad http://gu.com/p/45bmv/stw,
