tweet_id,date_and_time,tweet
4.81416E+17,Tue Jun 24 12:36:18 +0000 2014,"Rossen Reports: Germs Lurk at Airports, on Planes http://nbcnews.to/1qGL60m"
4.81229E+17,Tue Jun 24 00:13:36 +0000 2014,Home Run: Kid Amputees Play Ball With Wounded Warriors http://nbcnews.to/1uZhBEV
4.81172E+17,Mon Jun 23 20:27:06 +0000 2014,Lung Transplant Rule That Saved Sarah is Final http://nbcnews.to/1pvtZec
4.81156E+17,Mon Jun 23 19:23:27 +0000 2014,Dad's Dance With Disabled Daughter Touches Hearts  http://nbcnews.to/ToWVu6
4.81123E+17,Mon Jun 23 17:12:55 +0000 2014,"Polio Found In Sewage in Brazil, Little Threat to World Cup http://nbcnews.to/1pEIC11"
4.81066E+17,Mon Jun 23 13:27:07 +0000 2014,CDC Reassigns Head of Lab Behind Anthrax Blunder http://nbcnews.to/1pa1Iyc
4.80881E+17,Mon Jun 23 01:13:39 +0000 2014,Utensils Help Steady Tremors http://nbcnews.to/Tm5vd1
4.80749E+17,Sun Jun 22 16:29:01 +0000 2014,Only Getting Deadlier: Worst-Ever Ebola Outbreak Kills Hundreds http://nbcnews.to/TkRJaG
4.80371E+17,Sat Jun 21 15:27:17 +0000 2014,CDC Deputy Director Speaks Out On Anthrax Exposure http://nbcnews.to/1ijdVhf
4.80366E+17,Sat Jun 21 15:05:53 +0000 2014,Girl Sheds 37 Pounds After Surgery For Weight Disorder http://nbcnews.to/1nrDVmx
4.80138E+17,Fri Jun 20 23:59:06 +0000 2014,FDA Warns of Dangerous #Testosterone Risks http://nbcnews.to/1isH8Ge video via @NBCNightlyNews #health
4.80134E+17,Fri Jun 20 23:45:53 +0000 2014,CDC: Anthrax Exposure Resulted From Breakdown in Safety Protocol http://nbcnews.to/1isH1u8 via @NBCNightlyNews
4.80134E+17,Fri Jun 20 23:43:24 +0000 2014,Bald Man Grows Full Head of Hair http://nbcnews.to/1rhqVDG
4.80115E+17,Fri Jun 20 22:29:06 +0000 2014,E. Coli Outbreak Is Over After Big Beef Recall  http://nbcnews.to/1uM16fq
4.80108E+17,Fri Jun 20 21:58:56 +0000 2014,"RT @TODAYshowHealth: Science of hotness: Strength, endurance and soccer  http://nbcnews.to/1ih32MV #WorldCup2014 #WorldCup http://t.co/V81o9UQ…"
4.80092E+17,Fri Jun 20 20:57:32 +0000 2014,PlayStation Side Effect: Dangerous Blood Clots http://nbcnews.to/1lcCvj6
4.80092E+17,Fri Jun 20 20:57:29 +0000 2014,CDC Anthrax Blunder: Numbers Could Climb Higher http://nbcnews.to/1lcCwn6
4.8005E+17,Fri Jun 20 18:11:08 +0000 2014,Horrific Ebola Outbreak 'Totally Out of Control' http://nbcnews.to/TeLd53
4.80017E+17,Fri Jun 20 15:58:09 +0000 2014,Trauma Trouble: Do Your Billions Actually Help Vets With PTSD? http://nbcnews.to/TekdTr
4.79975E+17,Fri Jun 20 13:13:30 +0000 2014,Five Surprising Herbs That Can Damage Your Liver http://nbcnews.to/1uJMxsP
4.79975E+17,Fri Jun 20 13:13:29 +0000 2014,New Warning on Testosterone: Blood Clots in Legs http://nbcnews.to/1uJMxsA
4.79975E+17,Fri Jun 20 13:13:26 +0000 2014,Mom to Parents: Ask If There's a Gun in the House http://nbcnews.to/1uJMxc4
4.79956E+17,Fri Jun 20 11:57:58 +0000 2014,CDC: 75 Scientists Possibly Exposed to Anthrax http://nbcnews.to/1lQ34FW
4.79929E+17,Fri Jun 20 10:10:32 +0000 2014,Debunked: 5 Lightning Myths That Could Kill You http://nbcnews.to/UTDE5h
4.79722E+17,Thu Jun 19 20:28:43 +0000 2014,Velveeta Recalled in 12 States http://nbcnews.to/UiGXT3
4.79715E+17,Thu Jun 19 19:58:51 +0000 2014,CDC: 75 Scientists Possibly Exposed to Anthrax http://nbcnews.to/1pNkevA
4.79704E+17,Thu Jun 19 19:13:48 +0000 2014,Photo of Dad Hiking With Special Needs Son Touches Hearts http://nbcnews.to/1vZdZFr
4.79664E+17,Thu Jun 19 16:34:55 +0000 2014,"56 Years On, Veteran Wins Against V.A. http://nbcnews.to/1nmQjFL"
4.79658E+17,Thu Jun 19 16:12:54 +0000 2014,Soak Up the Sun? You May Be a Tanning Addict http://nbcnews.to/1oL3gOV
4.79641E+17,Thu Jun 19 15:05:08 +0000 2014,Selfie-Diagnosis: Stroke Selfie Leads to Treatment http://nbcnews.to/UgXOFH
4.79613E+17,Thu Jun 19 13:13:13 +0000 2014,Mystery Birth Defect Cluster: Is Diet to Blame?  http://nbcnews.to/1l5NzhY
4.7945E+17,Thu Jun 19 02:26:51 +0000 2014,How 'The Dr. Oz Effect' Has Hooked American Consumers  http://nbcnews.to/1qu8dv0
4.79424E+17,Thu Jun 19 00:42:27 +0000 2014,Smartphone Selfie Video Leads to Stroke Diagnosis http://nbcnews.to/1qtSnk1
4.79393E+17,Wed Jun 18 22:41:11 +0000 2014,'Black Box' Warning on Antidepressants Raised Suicide Attempts http://nbcnews.to/1vUBGhU
4.79301E+17,Wed Jun 18 16:35:16 +0000 2014,Cuba Confirms First Six Cases of Chikungunya http://nbcnews.to/1lDxXxv
4.79264E+17,Wed Jun 18 14:07:47 +0000 2014,'Silver' Obamacare Lining: $69 Monthly Premiums http://nbcnews.to/T71Rnc
4.7915E+17,Wed Jun 18 06:32:03 +0000 2014,Keep That Bun In the Oven: Induced Births on Decline http://nbcnews.to/1qbv4cG
4.79032E+17,Tue Jun 17 22:44:29 +0000 2014,Crickets: Food of the Future? http://nbcnews.to/1peysnk
4.79011E+17,Tue Jun 17 21:22:37 +0000 2014,FDA Urges Restaurants and Consumers to Cut the Salt http://nbcnews.to/1pGeaF6
4.79003E+17,Tue Jun 17 20:51:17 +0000 2014,U.S. Gets A New Flu Vaccine http://nbcnews.to/1vJU3WU
4.78983E+17,Tue Jun 17 19:29:34 +0000 2014,New Meningitis B Vaccines Sent for FDA Review http://nbcnews.to/1pdVhYh
4.78963E+17,Tue Jun 17 18:12:09 +0000 2014,Thirty Members of Congress Support Eased Medical Marijuana Research http://nbcnews.to/1pd9UJy
4.78958E+17,Tue Jun 17 17:51:06 +0000 2014,The 'Dr. Oz Effect': Senators Scold Mehmet Oz For Diet Scams http://nbcnews.to/1i8LBxF
4.78952E+17,Tue Jun 17 17:26:23 +0000 2014,How Does That Happen? Preemie Twins Born 39 Days Apart http://nbcnews.to/1nNfPFS
4.78928E+17,Tue Jun 17 15:53:46 +0000 2014,Looking for a Cure: U.S. Tries to Save More AIDS Babies http://nbcnews.to/1qoLUXA
4.78918E+17,Tue Jun 17 15:10:52 +0000 2014,Looking for a Cure: U.S. Tries to Cure More AIDS Babies http://nbcnews.to/1r1pMjE
4.78876E+17,Tue Jun 17 12:24:05 +0000 2014,FDA Prepping Long-Awaited Plan to Reduce Salt http://nbcnews.to/1lwT5Fv
4.78866E+17,Tue Jun 17 11:44:04 +0000 2014,Ebola Comes Back With a Vengeance in Liberia http://nbcnews.to/SQ01Xu
4.78857E+17,Tue Jun 17 11:08:02 +0000 2014,MERS Outbreak Could Spread With Annual Pilgrimage: Officials http://nbcnews.to/1oA1XCm
4.78685E+17,Mon Jun 16 23:44:15 +0000 2014,"Amid Outbreak, Foster Farms Steps Up Food Safety http://nbcnews.to/1kHZVry"
4.78637E+17,Mon Jun 16 20:34:55 +0000 2014,Here's Just How Bad Sitting Around Is For You http://nbcnews.to/1p9SorA
4.7861E+17,Mon Jun 16 18:48:28 +0000 2014,"Working Moms May Be Helping Their Kids, Study Finds http://nbcnews.to/SO7INU"
4.78603E+17,Mon Jun 16 18:19:24 +0000 2014,Doctors Become First to Implant New Wireless Heart Monitor http://nbcnews.to/1qllu98
4.78591E+17,Mon Jun 16 17:34:35 +0000 2014,Human Ancestors Got Herpes from Chimps http://nbcnews.to/1p9MBQV
4.78551E+17,Mon Jun 16 14:52:11 +0000 2014,We're Last! Again! U.S. Health Care Ranks Poorly http://nbcnews.to/1lrWghz
4.7853E+17,Mon Jun 16 13:29:03 +0000 2014,Rossen Reports: Is Your Doctor Stoned? http://nbcnews.to/1vsDNJL
4.7853E+17,Mon Jun 16 13:29:01 +0000 2014,Whooping Cough Officially Epidemic in California http://nbcnews.to/1owgxeb
4.78495E+17,Mon Jun 16 11:11:08 +0000 2014,'Bionic Pancreas' Astonishes Diabetes Researchers http://nbcnews.to/1qk4xfw
4.78458E+17,Mon Jun 16 08:42:16 +0000 2014,Kids and Caffeine: A Dangerous Combination? http://nbcnews.to/1lGDR5v
4.78226E+17,Sun Jun 15 17:20:55 +0000 2014,Father Knows Best: Dads Share Creative Parenting Hacks http://nbcnews.to/1qR1Lvx
4.7757E+17,Fri Jun 13 21:55:17 +0000 2014,Mexico Wins! Does That Mean the 'No Sex' Thing Works?  http://nbcnews.to/1qIxoaJ
4.77538E+17,Fri Jun 13 19:47:24 +0000 2014,Waits for Doctors Vary Widely Outside VA http://nbcnews.to/1qHXYR8
4.77479E+17,Fri Jun 13 15:53:53 +0000 2014,Startup Launches 'First Wearable Health Record' for Google Glass http://nbcnews.to/1vawPsC
4.77464E+17,Fri Jun 13 14:53:57 +0000 2014,Shire to Test ADHD Drug in 4- and 5-Year-Olds http://nbcnews.to/1vadaJg
4.77439E+17,Fri Jun 13 13:13:41 +0000 2014,'Happy for Today': Carrying on when Alzheimer's Strikes Early http://nbcnews.to/SFRlmx
4.77429E+17,Fri Jun 13 12:34:00 +0000 2014,"CDC: Fewer Teens Smoke, More Text While Driving http://nbcnews.to/1l8dPZO"
4.77207E+17,Thu Jun 12 21:53:59 +0000 2014,'We Did It!' Brain-Controlled 'Iron Man' Suit Kicks Off World Cup http://nbcnews.to/1lexSAa
4.77197E+17,Thu Jun 12 21:14:19 +0000 2014,Bad News for BBQ: Hot Dogs May Raise Heart Disease Risk http://nbcnews.to/1q8UsBY
4.77172E+17,Thu Jun 12 19:33:05 +0000 2014,"Genetically, There's No Such Thing as a Mexican http://nbcnews.to/SDIzFw"
4.77172E+17,Thu Jun 12 19:33:04 +0000 2014,Standing Up Gets Employees Pumped for Meetings: Study http://nbcnews.to/SDIAt4
4.77146E+17,Thu Jun 12 17:52:18 +0000 2014,"What Cancer Costs You Later: $4,000 a Year http://nbcnews.to/1qB95eP"
4.77136E+17,Thu Jun 12 17:12:33 +0000 2014,"Teen Smoking, Sex Hit New Lows But Texting, Fat Are New Dangers http://nbcnews.to/1qAVxja"
4.77128E+17,Thu Jun 12 16:38:33 +0000 2014,Twins Born 24 Days Apart Headed Home After Rare Delivery http://nbcnews.to/1s8QECu
4.77123E+17,Thu Jun 12 16:20:15 +0000 2014,"Summer Bummer: When School's Out, Kids Put on Pounds http://nbcnews.to/1pNlGvs"
4.77036E+17,Thu Jun 12 10:32:59 +0000 2014,Diaper Duty Dads Fight For Their Right to Potty Parity http://nbcnews.to/1lc3Z3a
4.76942E+17,Thu Jun 12 04:19:45 +0000 2014,Revenge of the Nerds? 'Cool Kids' May Be Unhappy Adults http://nbcnews.to/1ofGDlz
4.76942E+17,Thu Jun 12 04:19:45 +0000 2014,'Metal Dad' behind viral photos explains why parenthood rocks http://nbcnews.to/1v1s30s
4.76879E+17,Thu Jun 12 00:11:22 +0000 2014,Red Meat Linked to Breast Cancer Risk http://nbcnews.to/1pJhVas
4.76855E+17,Wed Jun 11 22:34:44 +0000 2014,"Scientist Makes Mutant, Infectious Flu Virus in Lab http://nbcnews.to/1la7JlW"
4.76834E+17,Wed Jun 11 21:12:19 +0000 2014,Can't Handle the Truth? Kids Know If They Don't Get the Full Story http://nbcnews.to/1plboFi
4.76793E+17,Wed Jun 11 18:29:08 +0000 2014,"Dr.: Sunscreen In a Drinking Cup a Bust, For Now http://nbcnews.to/1pHVAKj"
4.7674E+17,Wed Jun 11 14:56:39 +0000 2014,"What, Me Fat? Most Americans Don't Think So, Poll Finds http://nbcnews.to/1mHHogq"
4.76731E+17,Wed Jun 11 14:20:45 +0000 2014,"Bye, Barefoot Runners: Fat-Soled Shoes May Protect Aging Joints http://nbcnews.to/1hIxeQt"
4.76581E+17,Wed Jun 11 04:26:55 +0000 2014,Men Who Shack Up Don't Get This 'Health-Promoting' Benefit http://nbcnews.to/1uVkpEV
4.76516E+17,Wed Jun 11 00:07:18 +0000 2014,Are You Pre-Diabetic? Growing Epidemic Alarms Doctors http://nbcnews.to/1l68S2r
4.76516E+17,Wed Jun 11 00:06:51 +0000 2014,"Red Meat Possibly Linked to Breast Cancer, Study Suggests http://nbcnews.to/1uUhsEJ"
4.76495E+17,Tue Jun 10 22:44:22 +0000 2014,RT @NBCNightlyNews: When we come back: an increasing number of Americans are living with diabetes and millions of them don’t even know it #…
4.76474E+17,Tue Jun 10 21:19:32 +0000 2014,Mole Check: Surprising New Sign of Breast Cancer Risk http://nbcnews.to/1obb6RG
4.76459E+17,Tue Jun 10 20:19:37 +0000 2014,What Causes Nasty Garlic Breath? Science Has the Answer http://nbcnews.to/1qpB29e
4.76433E+17,Tue Jun 10 18:37:11 +0000 2014,"Pregnant Women Should Eat More Fish, FDA Says http://nbcnews.to/1l4sswe"
4.76417E+17,Tue Jun 10 17:34:29 +0000 2014,'Let It Go' Has Grabbed Our Brains and Still Won't Let Go http://nbcnews.to/1oaskyB
4.76417E+17,Tue Jun 10 17:34:28 +0000 2014,Eye in a Dish: Researchers Make Retina From Stem Cells http://nbcnews.to/1oaskyv
4.76407E+17,Tue Jun 10 16:54:12 +0000 2014,'Alarming' Rise: 29 Million Americans With Diabetes http://nbcnews.to/1oajJfo
4.7638E+17,Tue Jun 10 15:05:52 +0000 2014,Boys Only: Experiment Could End Biting Mosquitoes http://nbcnews.to/TFhzqg
4.76362E+17,Tue Jun 10 13:55:35 +0000 2014,Want a Better Deal on a Car? Put On Your 'Angry Face' http://nbcnews.to/1q05rxA
4.76314E+17,Tue Jun 10 10:44:44 +0000 2014,Redefining Dad: What It Means to 'Be a Man' Today http://nbcnews.to/1o8Wand
4.76177E+17,Tue Jun 10 01:38:25 +0000 2014,Seattle Doc Suspended for Sexting During Surgeries http://nbcnews.to/1hCrAPC
4.76109E+17,Mon Jun 09 21:10:29 +0000 2014,Breast-Feeding Backlash: Mom's Graduation Photo Stirs Controversy http://nbcnews.to/1mylSuC
4.76099E+17,Mon Jun 09 20:30:31 +0000 2014,"Early X-Rays Barely Raise Cancer Risk, Study Finds http://nbcnews.to/1mybNhg"
4.76093E+17,Mon Jun 09 20:07:55 +0000 2014,White House Conference: 'The Country Cares' About Working Dads http://nbcnews.to/UoQiZR
4.75995E+17,Mon Jun 09 13:36:50 +0000 2014,'Angel Faces' Retreat a Healing Journey for Burned Teen Girls  http://nbcnews.to/1qh7Ukw
4.7592E+17,Mon Jun 09 08:40:05 +0000 2014,Hidden Danger: Undeclared Allergens Lurk in Many Foods http://nbcnews.to/1pu77wH
4.75874E+17,Mon Jun 09 05:36:25 +0000 2014,New SIDS Registry Tracks Clues to Infant Deaths http://nbcnews.to/1kUFVXn
4.75766E+17,Sun Jun 08 22:25:50 +0000 2014,Alex's Lemonade Stand Surpasses Goal by More Than $79 Million http://nbcnews.to/1paCy1k
4.75708E+17,Sun Jun 08 18:36:34 +0000 2014,Rare Ohio 'Mono Mono' Twins Home for Father's Day http://nbcnews.to/UmMubw
4.75661E+17,Sun Jun 08 15:29:10 +0000 2014,"Two Years After 'Miracle' Birth, Mom Continues Recovery http://nbcnews.to/1ozgImk"
4.75625E+17,Sun Jun 08 13:05:37 +0000 2014,Growing Ebola Outbreak Threatens to Overwhelm Volunteers http://nbcnews.to/1oKopEv
4.75057E+17,Fri Jun 06 23:29:35 +0000 2014,'Pulling Out': Iffy Birth Control Plan Still Popular http://nbcnews.to/1p48bJX
4.75014E+17,Fri Jun 06 20:37:23 +0000 2014,White House: Climate Change Is Ruining Our Health http://nbcnews.to/1nXzx4W
4.74932E+17,Fri Jun 06 15:14:56 +0000 2014,Slender Man's Seductive Power for Kids: It's in the Brain http://nbcnews.to/1oA3bJq
4.74904E+17,Fri Jun 06 13:20:56 +0000 2014,Costco Warns Members About Salmonella in Pepper http://nbcnews.to/SfF3kx
4.74764E+17,Fri Jun 06 04:07:09 +0000 2014,"Dirty Baby, Healthy Baby? Early Filth May Reduce Allergies http://nbcnews.to/1pKdm1V"
4.7466E+17,Thu Jun 05 21:10:46 +0000 2014,Stem Cells Treat Multiple Sclerosis in Mice http://nbcnews.to/1uniZ5P
4.74622E+17,Thu Jun 05 18:40:42 +0000 2014,Why Your Employer May Be Eyeing the New Obamacare Exchanges http://nbcnews.to/1tM3FO3
4.74622E+17,Thu Jun 05 18:40:41 +0000 2014,White House Enlists Sports Stars in Obamacare Push http://nbcnews.to/1l9dwMM
4.74615E+17,Thu Jun 05 18:12:52 +0000 2014,Obamacare Foes to Newly Insured: Put Down the Donut http://nbcnews.to/1l99dkR
4.74615E+17,Thu Jun 05 18:12:51 +0000 2014,Kids' Original Drawings Become Cherished Plush Toys http://nbcnews.to/1l99dkJ
4.74603E+17,Thu Jun 05 17:24:22 +0000 2014,"Yes, It Was a Nasty Flu Year, CDC Confirms http://nbcnews.to/1ogfyw6"
4.74603E+17,Thu Jun 05 17:24:21 +0000 2014,Chikungunya Cases Double in Caribbean http://nbcnews.to/1mfaoM8
4.7459E+17,Thu Jun 05 16:33:59 +0000 2014,What Do Your Kids Know About 'Slender Man'? http://nbcnews.to/1og1MJF
4.74569E+17,Thu Jun 05 15:11:04 +0000 2014,Health Insurance Premiums Have Been Growing Since 2008 http://nbcnews.to/1kBSuXo
4.7456E+17,Thu Jun 05 14:36:49 +0000 2014,13-Day-Old Baby Becomes Youngest Fitted With Artificial Heart http://nbcnews.to/1xcDGUq
4.74415E+17,Thu Jun 05 04:56:51 +0000 2014,What Do Your Kids Know About 'Slender Man'? http://nbcnews.to/1l7txTI
4.74361E+17,Thu Jun 05 01:22:37 +0000 2014,"Ebola Cases Spike in Guinea, Sierra Leone http://nbcnews.to/1p85ZyJ"
4.74319E+17,Wed Jun 04 22:36:24 +0000 2014,Health Food? Sprouted Chia Seed Powder Sickens 17 http://nbcnews.to/1mbHcpq
4.74313E+17,Wed Jun 04 22:14:45 +0000 2014,Boy's Mysterious Infection Cured After DNA Sequencing http://nbcnews.to/1hbOux6
4.74313E+17,Wed Jun 04 22:14:44 +0000 2014,Maureen Dowd's Bad Pot Trip Reminder: It's Easy to Eat Too Much http://nbcnews.to/1hbOv4k
4.74301E+17,Wed Jun 04 21:24:42 +0000 2014,New Report Nails Camels As A Direct Source of MERS http://nbcnews.to/1ngxuFy
4.74263E+17,Wed Jun 04 18:56:20 +0000 2014,Huggies Heist: Diaper Bank Robbers Lift 13K Load http://nbcnews.to/1nPiCBn
4.74256E+17,Wed Jun 04 18:26:44 +0000 2014,Two Million Have Obamacare 'Discrepancies' http://nbcnews.to/SucLmM
4.74244E+17,Wed Jun 04 17:39:44 +0000 2014,"When Food Isn't Enough: Gut Bugs Affect Malnutrition, Too, Study Finds http://nbcnews.to/1tIv2bG"
4.74179E+17,Wed Jun 04 13:22:07 +0000 2014,Heart Attack Rescue? There's an App for That http://nbcnews.to/1mRUWHq
4.74025E+17,Wed Jun 04 03:09:56 +0000 2014,'Godfather of Ecstasy' Alexander Shulgin Dies at 88 http://nbcnews.to/1o7EUfv
4.73972E+17,Tue Jun 03 23:37:22 +0000 2014,Dining Out? Beware of Extremely Contagious Norovirus http://nbcnews.to/1nMlGhK
4.73954E+17,Tue Jun 03 22:26:25 +0000 2014,Travelers to Polio-Ridden Nations May Need Booster Shots: CDC http://nbcnews.to/1naFrvS
4.73931E+17,Tue Jun 03 20:53:58 +0000 2014,Bowe Bergdahl Could Face a Long Road to 'Reintegration' http://nbcnews.to/1oTkiJP
4.73882E+17,Tue Jun 03 17:41:22 +0000 2014,Innovative New Treatment for Depression Offers Hope to Patients http://nbcnews.to/1hWsEsy
4.73873E+17,Tue Jun 03 17:05:21 +0000 2014,"Norovirus: Think Restaurants, Not Cruise Ships, CDC Says http://nbcnews.to/1oSEsne"
4.73867E+17,Tue Jun 03 16:41:08 +0000 2014,"Former Bully, 7, Now Campaigns Against Bullying http://nbcnews.to/1mOjEsb"
4.73863E+17,Tue Jun 03 16:26:06 +0000 2014,Saudi Officials Find 'Extra' MERS Cases http://nbcnews.to/1kAjp62
4.73857E+17,Tue Jun 03 15:59:34 +0000 2014,Chicago Slaps Painkiller Makers with Lawsuit Over Risks http://nbcnews.to/1ue9c1K
4.7381E+17,Tue Jun 03 12:55:01 +0000 2014,"Breast-Feeding Selfies, Portraits, Let New Moms Flaunt Nursing Pride http://nbcnews.to/1n8vvmE"
4.73607E+17,Mon Jun 02 23:26:22 +0000 2014,Dad's grief spurs mission for kids to buckle up http://nbcnews.to/1kjZ6e6
4.73557E+17,Mon Jun 02 20:10:45 +0000 2014,Pet Jerky Treat Deal: Six Things You Need to Know http://nbcnews.to/U7DdUN
4.7355E+17,Mon Jun 02 19:41:06 +0000 2014,Breast Milk as Health Food for Men? Experts Say No http://nbcnews.to/1rDLn5J
4.7349E+17,Mon Jun 02 15:44:23 +0000 2014,Toddler's Near-fatal 'Secondary Drowning' a Warning to Parents http://nbcnews.to/1l0JkUg
4.73452E+17,Mon Jun 02 13:10:34 +0000 2014,One Rare Cancer Leads To Another: Cancer Registry Saves Baby's Life http://nbcnews.to/1wTxC32
4.73442E+17,Mon Jun 02 12:31:18 +0000 2014,Fighting Back: Patient's Own Immune Cells Tackle Cervical Cancer http://nbcnews.to/1rC5EZA
4.73325E+17,Mon Jun 02 04:47:19 +0000 2014,"Boston Bomb Attack Triggered PTSD in Local Kids, Study Finds http://nbcnews.to/1hP6msL"
4.73316E+17,Mon Jun 02 04:11:27 +0000 2014,The New Joe Camel? E-Cigarette Ads Spook Anti-Smoking Activists http://nbcnews.to/1okXtLx
4.73229E+17,Sun Jun 01 22:27:02 +0000 2014,Rare 'Mono Mono' Twins Could Be Home Within Weeks http://nbcnews.to/1hpP2zZ
4.73187E+17,Sun Jun 01 19:40:46 +0000 2014,Scientists Discover 'Blonde Gene' http://nbcnews.to/1mGA8CH
4.73151E+17,Sun Jun 01 17:18:01 +0000 2014,Breast Cancer Gene Also Causes Lung Cancer http://nbcnews.to/1u5i5e6
4.7311E+17,Sun Jun 01 14:31:47 +0000 2014,More Chemo Equals Longer Life For Some Prostate Cancer Patients http://nbcnews.to/1nTsBU2
4.72741E+17,Sat May 31 14:06:29 +0000 2014,Drug May Help Breast Cancer Patients Get Pregnant http://nbcnews.to/1puKGd7
4.72708E+17,Sat May 31 11:56:00 +0000 2014,New Pill Helps Leukemia Patients Live Longer http://nbcnews.to/T125wk
4.72562E+17,Sat May 31 02:17:00 +0000 2014,Jerky Pet Treat Deal: Makers Agree to $6.5 Million Fund http://nbcnews.to/1oENLqI
4.72527E+17,Fri May 30 23:58:25 +0000 2014,"Drug Protects Ovaries During Chemo, Study Demonstrates http://nbcnews.to/1mAK40z"
4.72522E+17,Fri May 30 23:37:48 +0000 2014,The Most Popular and Best Days to Start a Diet http://nbcnews.to/1o8LUa3
4.72522E+17,Fri May 30 23:37:46 +0000 2014,"VA Shakeup Brings Veterans Mix of Relief, Worry http://nbcnews.to/1nMxLkC"
4.72503E+17,Fri May 30 22:22:14 +0000 2014,Fertility Pause Helps Women Have Babies After Chemo http://nbcnews.to/1o8taaF
4.72495E+17,Fri May 30 21:50:54 +0000 2014,Ovary Freeze Helps Women Have Babies After Chemo http://nbcnews.to/1mSpJFB
4.7249E+17,Fri May 30 21:29:39 +0000 2014,Bright Idea: Scientists use Laser Lights to Regrow Teeth http://nbcnews.to/1nM82Zy
4.72443E+17,Fri May 30 18:20:53 +0000 2014,Fertility Freeze Helps Women Have Babies After Chemo http://nbcnews.to/1gJhCeW
4.72434E+17,Fri May 30 17:47:55 +0000 2014,Medicare Lifts Transgender Surgery Coverage Ban http://nbcnews.to/1hjqeti
4.72229E+17,Fri May 30 04:14:12 +0000 2014,"Solvents May Raise Breast Cancer Risk For Some, Study Finds http://nbcnews.to/1kakCR1"
4.72171E+17,Fri May 30 00:22:31 +0000 2014,FDA Announces Stricter Tanning Bed Rules http://nbcnews.to/1pplXXD
4.72153E+17,Thu May 29 23:08:39 +0000 2014,"Richard III Really Was Twisted, New Analysis Shows http://nbcnews.to/1ts7ckt"
4.7207E+17,Thu May 29 17:41:24 +0000 2014,Feds Put New Age Restrictions on Tanning Beds http://nbcnews.to/RGuHtL
4.72066E+17,Thu May 29 17:23:16 +0000 2014,President Obama: I've Probably Had 'Mild' Concussions http://nbcnews.to/1mLiX4q
4.72053E+17,Thu May 29 16:34:37 +0000 2014,Obama 'Sure' He Suffered Concussions Playing Football http://nbcnews.to/1nxDzAM
4.72048E+17,Thu May 29 16:12:00 +0000 2014,Measles Cases in U.S. Spike to Highest Level in 20 Years http://nbcnews.to/1oO5BFo
4.72047E+17,Thu May 29 16:10:12 +0000 2014,Oklahomans Push to Allow Medical Marijuana http://nbcnews.to/1oygr4H
4.72039E+17,Thu May 29 15:35:52 +0000 2014,Concussion Crisis: White House Summit Tackles Brain Injuries http://nbcnews.to/RG1EX7
4.72039E+17,Thu May 29 15:35:51 +0000 2014,What? You Say I Should Bring My Spouse to a Noisy Party? http://nbcnews.to/1pnNeJS
4.72027E+17,Thu May 29 14:48:03 +0000 2014,Why Do College Students 'Slut Shame'? It's a Class Thing http://nbcnews.to/1nxlov4
4.71812E+17,Thu May 29 00:33:55 +0000 2014,White House Plans to Tackle Youth Sports Concussions http://nbcnews.to/1pzp2lc
4.71783E+17,Wed May 28 22:40:50 +0000 2014,"The Whole World is Getting Fatter, New Survey Finds http://nbcnews.to/1pz8z04"
4.71779E+17,Wed May 28 22:22:46 +0000 2014,Tainted Meat? Group Sues USDA Over Salmonella http://nbcnews.to/1nDunZ4
4.71744E+17,Wed May 28 20:05:57 +0000 2014,Could Being Cynical Cause Dementia? http://nbcnews.to/1isYhdh
4.71744E+17,Wed May 28 20:05:57 +0000 2014,"New Face of Heroin is Young, White and Suburban, Study Finds http://nbcnews.to/1isYeOG"
4.71723E+17,Wed May 28 18:40:43 +0000 2014,"Peer Pressure Lasts Only Three Days, Study Says  http://nbcnews.to/1nCtRum"
4.71714E+17,Wed May 28 18:07:17 +0000 2014,Doctor: New Weight Loss Surgery 'a Winner' http://nbcnews.to/1hebEU0
4.71704E+17,Wed May 28 17:25:28 +0000 2014,CDC Backtracks: Illinois Man Didn't Have MERS After All http://nbcnews.to/1mFQ5KR
4.71689E+17,Wed May 28 16:25:23 +0000 2014,"How to help a troubled child, before it's too late http://nbcnews.to/1oKeP5m"
4.71671E+17,Wed May 28 15:13:49 +0000 2014,Dad's Chores May Bolster Daughter's Career Dreams http://nbcnews.to/1mqxGjD
4.71451E+17,Wed May 28 00:41:30 +0000 2014,Food Fight: Michelle Obama Guards Her 'Let's Move' Campaign http://nbcnews.to/1nxTAV1
4.71451E+17,Wed May 28 00:41:30 +0000 2014,"Florida Woman, 46, Sets Record for Birth Via IVF   http://nbcnews.to/1ph3axm"
4.7144E+17,Tue May 27 23:55:48 +0000 2014,First Lady Responds to School Meal Critics in Congress http://nbcnews.to/1whJDPz
4.71432E+17,Tue May 27 23:25:34 +0000 2014,College Student Sickened in Big Beef Recall: Lawsuit http://nbcnews.to/1ipC93B
4.71432E+17,Tue May 27 23:25:33 +0000 2014,Survivor Chic: Mastectomy Swimwear Hits the Market http://nbcnews.to/1ipCaED
4.71421E+17,Tue May 27 22:40:46 +0000 2014,"Salmonella Surprise: 574 Sick In Foster Farms Outbreak, CDC Says http://nbcnews.to/1jYNKMl"
4.71371E+17,Tue May 27 19:23:13 +0000 2014,Brain Implant Allows Baby Girl Born Deaf to Hear http://nbcnews.to/1pg5W6g
