tweet_id,date_and_time,tweet
3.0247E+17,Fri Feb 15 17:30:24 +0000 2013,Early research suggests that biologics reduce blood vessel damage &amp; protect against certain types of heart disease. http://bit.ly/YvVa9X
3.02466E+17,Fri Feb 15 17:15:36 +0000 2013,Beware depression's biggest behavioral booby traps http://trib.al/1llRGz
3.02459E+17,Fri Feb 15 16:45:36 +0000 2013,Why does it itch...down there? We explain: http://trib.al/05fvXD
3.02452E+17,Fri Feb 15 16:19:08 +0000 2013,Did you know processed foods can aggravate your rheumatoid arthritis? Check out our guide to #RA treatments: http://bit.ly/YcZhH9
3.02451E+17,Fri Feb 15 16:15:37 +0000 2013,5-minute breakfast options to start your day right: http://bit.ly/AepzRU
3.02444E+17,Fri Feb 15 15:45:41 +0000 2013,The art of the hands-free orgasm plus more wow-worthy facts: http://bit.ly/GEqhfc
3.02436E+17,Fri Feb 15 15:16:59 +0000 2013,DIY: 5 Exercises to Improve Balance for Multiple Sclerosis Patients http://bit.ly/YjSMUR #MS
3.02436E+17,Fri Feb 15 15:15:55 +0000 2013,Streeeeetch it out with these yoga poses to soothe back pain &amp; make you feel great: http://trib.al/N5A9Jp
3.02435E+17,Fri Feb 15 15:12:05 +0000 2013,"#Diabetes diet recommendations are evolving. Get the facts on the best carbs, fats &amp; proteins for managing blood sugar: http://bit.ly/YafJK1"
3.02428E+17,Fri Feb 15 14:45:23 +0000 2013,QUIZ: Which exercise burns more calories? http://bit.ly/HSu9aY
3.02421E+17,Fri Feb 15 14:15:30 +0000 2013,"According to the American Suntanning Association, healthcare providers may be exaggerating the effects of UV light: http://bit.ly/RwFvc7"
3.02413E+17,Fri Feb 15 13:45:29 +0000 2013,5 Factors That Foster a Positive Body Image http://bit.ly/IW0FbW
3.02406E+17,Fri Feb 15 13:15:34 +0000 2013,The cancer-screening test many patients are not following through with (are you?): http://bit.ly/HxJOuu
3.02398E+17,Fri Feb 15 12:45:26 +0000 2013,"If you're feeling down on yourself, it might be best to stay off of Facebook: http://bit.ly/ITTpgx"
3.02391E+17,Fri Feb 15 12:15:23 +0000 2013,Could oral sex really cause these cancers? http://bit.ly/GXddRx
3.02383E+17,Fri Feb 15 11:45:19 +0000 2013,"Today's to-do for a happier you: Eat more carbs (yeah, you heard us) http://bit.ly/InrVnm"
3.02376E+17,Fri Feb 15 11:15:32 +0000 2013,7 foods that spike blood sugar: http://bit.ly/zeQnAI
3.02368E+17,Fri Feb 15 10:45:21 +0000 2013,The 411 on common weight-loss supplements: http://trib.al/ef42Xb
3.0236E+17,Fri Feb 15 10:15:19 +0000 2013,"10 snacks that will help you lose weight, burn fat, and build muscle: http://bit.ly/GI3jys"
3.02353E+17,Fri Feb 15 09:45:23 +0000 2013,Can you guess the most common nutrient deficiency in the U.S.? What it is &amp; how to fix it: http://trib.al/YwYgKB
3.02345E+17,Fri Feb 15 09:15:10 +0000 2013,The top 10 cancer-fighting foods you should be eating! http://bit.ly/GErWgC
3.02338E+17,Fri Feb 15 08:45:22 +0000 2013,The 8 worst restaurant foods http://bit.ly/GK6Z7X
3.0233E+17,Fri Feb 15 08:15:20 +0000 2013,How FDA is tackling opioid abuse: http://bit.ly/RwETU1
3.02323E+17,Fri Feb 15 07:45:14 +0000 2013,Untreatable #Gonorrhea? http://bit.ly/11j5ZCa
3.02315E+17,Fri Feb 15 07:15:27 +0000 2013,Yes! Sex really does get better with age http://trib.al/ZzM5ug
3.02308E+17,Fri Feb 15 06:45:19 +0000 2013,TV Before Bed May Rob Kids of #Sleep http://bit.ly/X8V8nC
3.023E+17,Fri Feb 15 06:15:18 +0000 2013,Blood Test Might Spot High-Risk #BreastCancer Genes http://bit.ly/YlhZ5w
3.02292E+17,Fri Feb 15 05:45:14 +0000 2013,"Living with atrial fibrillation? How medication for type 2 diabetes may help, according to new research: http://bit.ly/VJgKdi"
3.02285E+17,Fri Feb 15 05:15:23 +0000 2013,13 foods you should be eating now: http://trib.al/RQHlp0
3.02277E+17,Fri Feb 15 04:45:12 +0000 2013,One more reason to limit your cocktails: Drinking too much can lead tot his risky behavior http://trib.al/iIuJTY
3.02262E+17,Fri Feb 15 03:45:08 +0000 2013,How to get a body like Jennifer Aniston: http://trib.al/sH6I8h
3.02258E+17,Fri Feb 15 03:30:04 +0000 2013,Happy #ValentinesDay! http://bit.ly/12GuDxj Do #opposites really attract?
3.02255E+17,Fri Feb 15 03:15:22 +0000 2013,9 foods to eat for a longer life: http://trib.al/1DTqGK
3.02247E+17,Fri Feb 15 02:45:15 +0000 2013,"The downside of your college degree? It could decrease your chances of getting hitched, according to a study http://bit.ly/InrSrS"
3.0224E+17,Fri Feb 15 02:15:16 +0000 2013,The healthiest power fruits you should be eating: http://bit.ly/SHHTMR
3.02232E+17,Fri Feb 15 01:45:14 +0000 2013,Do you make time for your heart health? Only 12 percent reported making time for three essential health habits http://bit.ly/zmowu0
3.02225E+17,Fri Feb 15 01:15:15 +0000 2013,#AtrialFibrillation Increases Risk of Kidney Failure http://bit.ly/Xjt7sQ
3.02222E+17,Fri Feb 15 01:05:24 +0000 2013,Everyday Health Daily Digest is out! http://paper.li/EverydayHealth/1340975022
3.02217E+17,Fri Feb 15 00:45:19 +0000 2013,Can't #sleep? @HealthyLiving shares home remedies that really work: http://bit.ly/SJyNuq
3.02213E+17,Fri Feb 15 00:29:05 +0000 2013,"Love sweet, hate bitter? Taste preferences may affect metabolic syndrome risk: http://bit.ly/UkxmsN"
3.02209E+17,Fri Feb 15 00:15:15 +0000 2013,What's in a kiss? A history of smooching: http://bit.ly/GEqmiT
3.02206E+17,Fri Feb 15 00:00:06 +0000 2013,One of the best ways to recover from a #heart attack? #Exercise http://bit.ly/WEnnNo #HeartHealthMonth
3.02202E+17,Thu Feb 14 23:45:30 +0000 2013,"Living with atrial fibrillation? How medication for type 2 diabetes may help, according to new research: http://bit.ly/UHKe9C"
3.02197E+17,Thu Feb 14 23:26:05 +0000 2013,Did you know even small amounts of alcohol could be cancerous? 4 more surprising carcinogens: http://bit.ly/VXDjrY
3.02194E+17,Thu Feb 14 23:15:38 +0000 2013,"Signs of Brain Damage Show Up in Scans of Living, Retired #NFL Players http://bit.ly/XVbWkm"
3.02179E+17,Thu Feb 14 22:15:26 +0000 2013,Baldness may cause sexual side effects http://trib.al/dmTsX9
3.02176E+17,Thu Feb 14 22:02:25 +0000 2013,Missed today's #Valentine's Day chat w/ @EatSmartBD on food and love? Check out the recap here! http://ow.ly/hJe8C
3.02172E+17,Thu Feb 14 21:45:29 +0000 2013,10 ways to cut 100 calories TODAY http://bit.ly/R7Opad
3.02164E+17,Thu Feb 14 21:15:28 +0000 2013,Pictures on #cigarette packs are stronger than words when it comes to smoking prevention. http://bit.ly/TYn9Rj
3.02159E+17,Thu Feb 14 20:53:04 +0000 2013,16 Cases of Kidney Damage in 6 States From #SyntheticPot http://bit.ly/VUsvQJ
3.02158E+17,Thu Feb 14 20:52:49 +0000 2013,Use of #Morning-After Pill on the Rise http://bit.ly/Ybq1I6
3.02158E+17,Thu Feb 14 20:52:29 +0000 2013,Treating #Insomnia Could Prevent Suicide http://bit.ly/Uk0Xmb
3.02157E+17,Thu Feb 14 20:45:29 +0000 2013,"Evidence Mounting for Link Between Narcolepsy, Swine Flu Vaccine http://bit.ly/10pyhGq"
3.02149E+17,Thu Feb 14 20:15:26 +0000 2013,Weight-Lifting May Boost Heart Health in Black Men http://bit.ly/WncBZ9
3.02142E+17,Thu Feb 14 19:45:33 +0000 2013,Bullying Harms Kids With #Autism http://bit.ly/WKeP4m
3.02139E+17,Thu Feb 14 19:36:37 +0000 2013,#RA patients are at an increased risk of contracting the #flu – a potentially life-threatening issue. Protect yourself: http://bit.ly/VUnZBR
3.02134E+17,Thu Feb 14 19:15:41 +0000 2013,4 hangover cures put to the test: http://bit.ly/wP4VgU
3.02131E+17,Thu Feb 14 19:03:39 +0000 2013,"RT @EHendrix1980: @EverydayHealth A10 ""Happiness lies, first of all, in health."" --George William Curtis #healthtalk"
3.02131E+17,Thu Feb 14 19:03:17 +0000 2013,@loseit the times/days vary! Check in with us -- we update http://everydayhealth.com w/ upcoming chats #HealthTalk
3.02131E+17,Thu Feb 14 19:02:05 +0000 2013,RT @eatsmartbd: @EverydayHealth Thank you for letting me share some thoughts with you! Look forward to coming back to chat at #healthtalk
3.0213E+17,Thu Feb 14 19:01:24 +0000 2013,"And if you'r enot already, follow Bonnie @eatsmartbd for realistic tips about #diet + #nutrition!! #HealthTalk"
3.0213E+17,Thu Feb 14 19:00:50 +0000 2013,RT @FREZZOR: @EverydayHealth A10: The only person you should try to be better than is the person you were yesterday! #healthtalk
3.0213E+17,Thu Feb 14 19:00:43 +0000 2013,Looks like we're out of time! BIG thank you to @EatSmartBD &amp; everyone who participated! Happy #Valentine's Day! #HealthTalk
3.0213E+17,Thu Feb 14 18:59:49 +0000 2013,RT @eatsmartbd: A10 “Anyone can catch your eye but it takes someone special to catch your heart” – Unknown #healthtalk
3.0213E+17,Thu Feb 14 18:59:41 +0000 2013,RT @lfelux: Let love in. RT @EverydayHealth: Q10 Do u have a fave #inspirational #quote to leave us w/ on this #ValentinesDay #healthtalk
3.0213E+17,Thu Feb 14 18:59:27 +0000 2013,RT @loseit: A10: The only person you should try to be better than is the person you were yesterday! #healthtalk
3.0213E+17,Thu Feb 14 18:59:19 +0000 2013,"RT @eatsmartbd: A10 ""Love looks not with the eyes, but with the mind, And therefore is winged Cupid painted blind."" -Wm Shakespeare #healthtalk"
3.0213E+17,Thu Feb 14 18:59:14 +0000 2013,RT @eatsmartbd: A10 All you need is Love. But a little chocolate now and then doesn't hurt. ~Charles M. Schulz #quote #healthtalk
3.0213E+17,Thu Feb 14 18:59:07 +0000 2013,"RT @AskInsuranceQ: A10: ""The trick is to enjoy life. Don't wish away your days, waiting for better ones ahead!"" Majorie Hinckley #HealthTalk"
3.02129E+17,Thu Feb 14 18:56:43 +0000 2013,RT @eatsmartbd: A9 You don't have to join a gym to exercise. 'Walk Don’t Run' via @ABC http://abcn.ws/YgGyMM #healthtalk
3.02129E+17,Thu Feb 14 18:56:26 +0000 2013,Q10 Do u have a fave #inspirational #quote to leave us w/ on this #ValentinesDay #healthtalk
3.02129E+17,Thu Feb 14 18:56:13 +0000 2013,"RT @freefieldtrips: A9: #GroupExercise classes are a great way to be social, active, healthy and also take time for yourself. #healthtalk"
3.02129E+17,Thu Feb 14 18:55:40 +0000 2013,RT @eatsmartbd: A9 STRESSED is DESSERTS spelled backwards! Filling w/ desserts when stressed is going backwards! #healthtalk
3.02129E+17,Thu Feb 14 18:55:33 +0000 2013,"RT @eatsmartbd: Yes! Self interest is not being selfish! RT @SSDdotTV: A9: healthier you are, the longer you'll be around for your loved ones. #HealthTalk"
3.02128E+17,Thu Feb 14 18:52:54 +0000 2013,"RT @eatsmartbd: A9 Take a bath, take a walk, send a note to someone, speak your mind. #selfcare #healthtalk #stress"
3.02128E+17,Thu Feb 14 18:52:40 +0000 2013,RT @loseit: A8: Fun grocery store game: Get a fruit or vegetable of every different color! Use to internet to learn how to cook them! #healthtalk
3.02128E+17,Thu Feb 14 18:52:30 +0000 2013,RT @eatsmartbd: A8 I've taken my kids food shopping since they were able to sit in a cart. Store=classroom! #healthtalk @EverydayHealth
3.02128E+17,Thu Feb 14 18:51:53 +0000 2013,Q9 How can you get yourself on your to-do list? #healthtalk #selfcare
3.02128E+17,Thu Feb 14 18:51:32 +0000 2013,RT @DanyaNasser: @EverydayHealth Love grocery shopping when there's a lot of healthy options! Reading nutrition facts is my Fav:)#Healthtalk #ReadItB4UEatIt
3.02128E+17,Thu Feb 14 18:51:21 +0000 2013,RT @eatsmartbd: A8 “Wheat Flour” doesn’t mean whole wheat or #whole grain. Choose whole grains as 1st ingred.Wheat can be white w/out much value #HealthTalk
3.02128E+17,Thu Feb 14 18:51:00 +0000 2013,RT @eatsmartbd: A8 Tricky svg sizes drive me crazy! Puh-lease – ½ muffin is a svg? Know what I mean? #HealthTalk
3.02128E+17,Thu Feb 14 18:50:01 +0000 2013,"RT @EHendrix1980: @EverydayHealth A8 Love going to the supermarket to buy foods, such as produce, fish, nuts, etc., to create healthy sexy food #healthtalk"
3.02128E+17,Thu Feb 14 18:49:49 +0000 2013,RT @freefieldtrips: A8: The Supermarket can be a classroom! We teach #nutrition education to kids through field trips http://bit.ly/12nkPrS #healthtalk
3.02128E+17,Thu Feb 14 18:49:45 +0000 2013,RT @eatsmartbd: A8 “Free Range” doesn’t mean the animals r having fun in the field! It only means they have access to the outdoors #HealthTalk
3.02127E+17,Thu Feb 14 18:49:37 +0000 2013,RT @AuntRuby: A8:Depends on wht ur purchasing! Love #farmersmarket In the city the supermarket can be a #battle @EverydayHealth #healthtalk
3.02127E+17,Thu Feb 14 18:49:23 +0000 2013,"RT @eatsmartbd: A8 “Light” for bread = lower #calories, for soy sauce = lower #sodium, for oil = SAME CALORIES but lighter color!! #HealthTalk"
3.02127E+17,Thu Feb 14 18:49:15 +0000 2013,RT @HellaWellaSweat: Love it but I spend so much time comparing nutritional values &amp; veggie/fruit ripeness/origin. It's a good thing but takes time! #healthtalk
3.02127E+17,Thu Feb 14 18:49:09 +0000 2013,"RT @SSDdotTV: A8: Learn to enjoy the supermarket! Try new ingredients or recipes, make a game out of it! #HealthTalk"
3.02127E+17,Thu Feb 14 18:49:02 +0000 2013,RT @eatsmartbd: A8 There are so many ways u can help your #heart w/ your fork! Your diet can be served w/ a side of #prevention #Healthtalk
3.02127E+17,Thu Feb 14 18:48:12 +0000 2013,RT @eatsmartbd: A8 Here’s where u need to be partic careful abt #foodlabel reading+hidden sources of #sodium #ReadItB4UEatIt #healthtalk
3.02127E+17,Thu Feb 14 18:46:46 +0000 2013,Q8 Do u love or hate going to the supermarket? #healthtalk #ReadItB4UEatIt
3.02126E+17,Thu Feb 14 18:45:35 +0000 2013,Very last minute #valentinesday dinner ideas: http://bit.ly/WW6psv
3.02126E+17,Thu Feb 14 18:45:08 +0000 2013,RT @HellaWellaSweat: You don't have to starve yourself to be healthy or to lose weight! Just choose the right foods. #healthtalk
3.02126E+17,Thu Feb 14 18:43:06 +0000 2013,RT @LiveItCoach: A7 There is SO much good food out there. Choose quality over quantity and savor your favorites. #healthtalk
3.02126E+17,Thu Feb 14 18:42:55 +0000 2013,RT @eatsmartbd: A7 Don't avoid the #snack aisle - but make your snacks count! #healthtalk @EverydayHealth
3.02126E+17,Thu Feb 14 18:42:51 +0000 2013,"RT @caloriecount: @EverydayHealth A7 Think of food as fuel, not a means to weight loss or gain! #healthtalk"
3.02126E+17,Thu Feb 14 18:41:59 +0000 2013,"RT @eatsmartbd: A7 Add MORE #veggies, fruit, ##nuts, #wholegrains #exercise. #healthtalk"
3.02126E+17,Thu Feb 14 18:41:50 +0000 2013,RT @eatsmartbd: A7 We tend to focus too much on the foods we shouldn’t eat instead of those we should. #healthtalk
3.02125E+17,Thu Feb 14 18:41:38 +0000 2013,"RT @TheHeartTruth: A6: @EverydayHealth, using spices rather than salt is tasty and your heart will thank you! Recipes: http://owl.li/hIQaW #healthtalk"
3.02125E+17,Thu Feb 14 18:41:23 +0000 2013,RT @eatsmartbd: A6 Sad that so many pple are #fat phobic! Add healthy fats like #almonds #avocado #Oils #cl #healthtalk
3.02125E+17,Thu Feb 14 18:40:56 +0000 2013,Q7 There’s so much negative buzz abt food – what are some positive messages? #healthtalk
3.02125E+17,Thu Feb 14 18:40:44 +0000 2013,RT @eatsmartbd: A6 And don't focus only on the perimeter! Make the most of the middle of the #supermarket. #healthtalk @EverydayHealth
3.02125E+17,Thu Feb 14 18:40:38 +0000 2013,"RT @LiveItCoach: A6 Focus on choosing fruits, veggies, good fats, and quality lean proteins. Limit processed junk. #healthtalk"
3.02125E+17,Thu Feb 14 18:39:38 +0000 2013,"RT @eatsmartbd: A6 #Beans are low-cost + so easy to prepare. Put them in stews, rice, or even on your salad. #healthtalk"
3.02125E+17,Thu Feb 14 18:39:26 +0000 2013,RT @eatsmartbd: A6 Jazz up your #VDay dish tonite w/ some #garlic + #spices. They reduce inflammation + incr pleasure! #healthtalk
3.02125E+17,Thu Feb 14 18:39:06 +0000 2013,RT @eatsmartbd: A6 Looking for ways to make family favorites more healthy? Try some swaps: http://bit.ly/XwgSt7 #advisor #healthtalk
3.02124E+17,Thu Feb 14 18:37:24 +0000 2013,Q6 What are some delicious ways to incorporate #heart #healthy foods into your diet? #healthtalk
3.02124E+17,Thu Feb 14 18:36:55 +0000 2013,"Yummy! RT @danyanasser: @EverydayHealth A5 : Cinnamon oatsmeal,Sliced Almonds,Banana slices,Honey, My favorite! #HealthTalk"
3.02124E+17,Thu Feb 14 18:36:44 +0000 2013,"RT @loseit: A5: Tomato sauce over spaghetti squash-- low in calories, high in deliciousness! #healthtalk"
3.02124E+17,Thu Feb 14 18:36:29 +0000 2013,RT @eatsmartbd: Here's where the darker the better works! RT @LiveItCoach: A5 Dark Chocolate! #VDay #healthtalk #healthtalk
3.02124E+17,Thu Feb 14 18:35:46 +0000 2013,"RT @TheHeartTruth: A3: Carbs are a great source of energy, but if you eat too many at 1 time, your glucose may get too high #HealthTalk http://twitter.com/TheHeartTruth/status/302122571720192002/photo/1"
3.02124E+17,Thu Feb 14 18:35:32 +0000 2013,"RT @TheHeartTruth: A5: @EverydayHealth, foods limited in saturated fat, trans fat, cholesterol &amp; sodium make for happy, healthy hearts! #healthtalk"
3.02124E+17,Thu Feb 14 18:34:58 +0000 2013,RT @eatsmartbd: A5 Just eating 1/2c #beans daily can have a #cholesterol -lowering impact #healthtalk #heart #health @EverydayHealth
3.02124E+17,Thu Feb 14 18:34:47 +0000 2013,RT @eatsmartbd: Yes! #ReadItB4UEatIT RT @SSDdotTV: A5: Foods low in sodium will make your heart healthy and happy #HealthTalk
3.02124E+17,Thu Feb 14 18:34:13 +0000 2013,"RT @eatsmartbd: A5 #Salmon and fatty fish are rich in omega 3s - impt for heart health, keep mood stable + control BP. #healthtalk"
3.02124E+17,Thu Feb 14 18:34:02 +0000 2013,"RT @whitwettstein: @EverydayHealth warm, hearty oatmeal with little peanut butter #hearthealth #healthtalk"
3.02123E+17,Thu Feb 14 18:32:59 +0000 2013,RT @eatsmartbd: A5 Soluble fibers in #wholegrains #oats #beans +other foods are linked to a lower risk of #heart disease #healthtalk #diet
3.02123E+17,Thu Feb 14 18:31:56 +0000 2013,RT @eatsmartbd: A4 U can even get your blood pressure checked regularly at your local pharmacy when you're buying stuff for fam. #healthtalk #hearthealth
3.02123E+17,Thu Feb 14 18:31:26 +0000 2013,Q5 Which foods make your #heart smile? #VDay #healthtalk
3.02123E+17,Thu Feb 14 18:31:07 +0000 2013,"RT @eatsmartbd: A4 Gr8 sources of calcium: #yogurt #cheese, skim or LoFat #milk, canned #salmon w/bones, extra-firm tofu, broccoli #healthtalk #nutrition"
3.02123E+17,Thu Feb 14 18:30:42 +0000 2013,RT @eatsmartbd: A4 #Heart disease alone costs the US $108.9 billion/yr. There may be even greater costs to u + ur family #healthtalk
3.02123E+17,Thu Feb 14 18:30:36 +0000 2013,"RT @eatsmartbd: A4 Scary stats: 75% of women do not meet their needs for calcium + 90% have inadequate intakes of folate, vitamin D + iron. #healthtalk"
3.02123E+17,Thu Feb 14 18:30:20 +0000 2013,@whitwettstein thanks for your comments! Just remember to include #healthtalk so everyone else following the convo can see!
3.02122E+17,Thu Feb 14 18:29:14 +0000 2013,RT @eatsmartbd: A4 Do u know your #cholesterol level? A simple test could change your life. #healthtalk @American_Heart
3.02122E+17,Thu Feb 14 18:29:12 +0000 2013,Stressing out over tonight's Valentine's Day plans? Take a minute and regroup. Anxiety might worsen MS symptoms http://bit.ly/12Fqvt3
3.02122E+17,Thu Feb 14 18:28:13 +0000 2013,RT @eatsmartbd: A4 Sadly – so many #women know their hubby’s or dad's #cholesterol lvls but not their own! #Healthtalk #Women’sHealth @GoRedForWomen
3.02122E+17,Thu Feb 14 18:27:36 +0000 2013,RT @eatsmartbd: A4 Caring for yourself will make you better at caring for others. If you get sick – all will suffer. #healthtalk #women
3.02122E+17,Thu Feb 14 18:27:24 +0000 2013,RT @eatsmartbd: A4 It could be dangerous to NOT put yourself on your to-do list! #hearthealth #healthtalk #Thehearttruth
3.02122E+17,Thu Feb 14 18:26:21 +0000 2013,Q4 Why do women in particular sometimes seem to neglect their own #health? #healthtalk #heart #womenshealth
3.02121E+17,Thu Feb 14 18:25:13 +0000 2013,RT @eatsmartbd: If u eat for the wrong reasons…it's like eating for the wrong body! You only have one - so take care of it! #healthtalk @EverydayHealth
3.02121E+17,Thu Feb 14 18:24:50 +0000 2013,RT @loseit: A3: Eating when bored is a big problem. Tips: Eat from a plate/bowl (never from a bag/box) &amp; never eat in front of the TV! #HealthTalk
3.02121E+17,Thu Feb 14 18:22:49 +0000 2013,RT @eatsmartbd: A3 #VDay is a good time to talk abt self-love! We oft find time to take care of others &amp; forget the care WE need #healthtalk @goredforwomen
3.02121E+17,Thu Feb 14 18:22:09 +0000 2013,RT @DanyaNasser: A2 : U can influence each member of the family if ur eating healthy!My siblings have learnt so much from my eating habits ! #Healthtalk
3.0212E+17,Thu Feb 14 18:21:52 +0000 2013,"RT @eatsmartbd: A3 Would u keep giving a plant water just because you're bored? Prob not, so why keep eating when bored? Find smthg else to do! #healthtalk"
3.0212E+17,Thu Feb 14 18:21:42 +0000 2013,"RT @eatsmartbd: A3 Oh yeah! I call it, ""weddings+funerals!"" We eat when happy, sad, bored, stressed...u name it! #healthtalk #mindfuleating"
3.0212E+17,Thu Feb 14 18:21:30 +0000 2013,RT @eatsmartbd: A2 Teaching your kids to cook is not a chore -- it's a lesson! #family #healthtalk
3.0212E+17,Thu Feb 14 18:21:05 +0000 2013,Good point! RT @sabrinachan8: Children learn through observing. They may take what they've practiced as kids into adulthood. #HealthTalk
3.0212E+17,Thu Feb 14 18:20:13 +0000 2013,Q3 Do you find a lot of people eat food for the wrong reasons? #healthtalk @eatsmartbd
3.0212E+17,Thu Feb 14 18:19:02 +0000 2013,RT @eatsmartbd: The greatest gift my kids have given is to show how they have a healthy relationship w/ food even when NOT home! #healthtalk
3.02119E+17,Thu Feb 14 18:17:32 +0000 2013,RT @eatsmartbd: Even snacks together are times that will be remembered #family #healthtalk @EverydayHealth
3.02119E+17,Thu Feb 14 18:17:14 +0000 2013,RT @AuntRuby: A2:Its important 2share responsibilites 4the meal as well! Mke #family time a team effort especially 4meals @EverydayHealth #healthtalk
3.02119E+17,Thu Feb 14 18:16:50 +0000 2013,RT @eatsmartbd: A2 Overfeeding your #family is not love -- that could lead to harm. #healthtalk #portions #diet
3.02119E+17,Thu Feb 14 18:16:38 +0000 2013,RT @loseit: A2: Kids learn eating behaviors at home. Show them the right way to eat at family dinner &amp; they'll make smart choices for life. #HealthTalk
3.02119E+17,Thu Feb 14 18:16:19 +0000 2013,"RT @SSDdotTV: A2: Eating together as a family provides a constant meeting point for the family. No matter how busy, you all come together #HealthTalk"
3.02119E+17,Thu Feb 14 18:16:14 +0000 2013,RT @Ashley_LizWelch: I always had dinner w/ my family growing up. It was always nice to catch up and talk ab our day #HealthTalk
3.02119E+17,Thu Feb 14 18:14:57 +0000 2013,RT @eatsmartbd: A2 Studies have shown that families that eat together eat more veggies + less soda + fried fds #healthtalk
3.02119E+17,Thu Feb 14 18:14:54 +0000 2013,"RT @eatsmartbd: A2 Sharing a meal means sharing your lives together - convos abt your day, etc. #healthtalk #family"
3.02118E+17,Thu Feb 14 18:13:23 +0000 2013,Q2 Why is eating together as a #family so important? #healthtalk
3.02118E+17,Thu Feb 14 18:13:05 +0000 2013,Welcome! RT @loseit: @EverydayHealth We're late but we're here! #betterlatethannever #healthtalk
3.02118E+17,Thu Feb 14 18:11:31 +0000 2013,RT @84lbs84days: A1 By providing means and snacks that promote their healthy growth! Cost is not a question when overall health is at stake. #healthtalk
3.02117E+17,Thu Feb 14 18:09:59 +0000 2013,RT @DanyaNasser: @EverydayHealth A1: Preparing healthy &amp; tasty food at the same time for my family ! #HealthTalk
3.02117E+17,Thu Feb 14 18:09:42 +0000 2013,RT @eatsmartbd: A1 SO IMPT to be a #rolemodel + set an example when u set the table. Here’s how: http://bit.ly/Zd5dGM #healthtalk
3.02117E+17,Thu Feb 14 18:08:44 +0000 2013,RT @freefieldtrips: @EverydayHealth A1 Providing healthy meals that kids actually enjoy #healthtalk
3.02117E+17,Thu Feb 14 18:08:31 +0000 2013,RT @eatsmartbd: A1 You don't have to be the next #IronChef to put dinner together for your #family. #healthtalk
3.02117E+17,Thu Feb 14 18:08:25 +0000 2013,RT @AuntRuby: A1:By finding the time to create #healthy n low calorie dishes for friend and family @EverydayHealth #healthtalk
3.02117E+17,Thu Feb 14 18:07:43 +0000 2013,RT @AskInsuranceQ: A1: By cooking with healthy ingredients that show love to our bodies. #HealthTalk
3.02117E+17,Thu Feb 14 18:07:35 +0000 2013,"RT @eatsmartbd: A1 By making their favorite dishes, my kids love what they eat + know the food I make will love their bodies! #healthtalk"
3.02117E+17,Thu Feb 14 18:06:12 +0000 2013,RT @eatsmartbd: A1 I feel good knowing that I'm providing food that will please my family's palates + meet needs. #healthtalk
3.02116E+17,Thu Feb 14 18:05:36 +0000 2013,Q1 How do YOU show love thru food? #VDay #healthtalk
3.02116E+17,Thu Feb 14 18:04:58 +0000 2013,"And of course, include the hashtag #healthtalk in your tweets. Let's have some fun! #healthtalk"
3.02116E+17,Thu Feb 14 18:04:21 +0000 2013,"Reminding everyone to include A1, A2, etc in your answers as they correspond to questions labeled Q1, Q2, etc. #healthtalk"
3.02116E+17,Thu Feb 14 18:03:27 +0000 2013,@freefieldtrips welcome! happy to have you here #healthtalk
3.02116E+17,Thu Feb 14 18:03:04 +0000 2013,@auntruby happy to hear it! welcome! #healthtalk
3.02116E+17,Thu Feb 14 18:02:29 +0000 2013,RT @eatsmartbd: Hey this is Bonnie Taub-Dix here to talk abt Foods we LOVE! #healthtalk
3.02115E+17,Thu Feb 14 18:00:49 +0000 2013,Happy #Valentine's Day! Introduce yourselves! Where's everyone from? #healthtalk
3.02115E+17,Thu Feb 14 18:00:04 +0000 2013,"Hello and welcome to this #Valentine’s Day Food &amp; Love Chat w/ Bonnie Taub-Dix, RD @eatsmart #HealthTalk"
3.02112E+17,Thu Feb 14 17:48:58 +0000 2013,RT @eatsmartbd: Let's do lunch in 10 mins. Meet me at #healthtalk. I'll bring @EverydayHealth + lots of gr8 info abt foods you love!
3.02108E+17,Thu Feb 14 17:30:43 +0000 2013,1/2 hour til our #Vday chat w/ @EatSmartBD on food and love! Bring your questions and follow @healthtalk to participate.
3.02102E+17,Thu Feb 14 17:09:46 +0000 2013,How One #Marriage Overcomes Chronic #Depression http://bit.ly/VX34c5
3.02101E+17,Thu Feb 14 17:05:01 +0000 2013,Lady Gaga needs hip surgery! Get the details on her painful condition here: http://www.everydayhealth.com/hip-pain/lady-gaga-cancels-tour-over-labral-hip-tear.aspx
3.02099E+17,Thu Feb 14 16:57:22 +0000 2013,RT @Ashley_LizWelch: Happy #Valentine's Day! Join @EverydayHealth &amp; @eatsmartbd for a live chat on staying healthy this #VDay @ 1 pm EST. Follow #HealthTalk
3.02096E+17,Thu Feb 14 16:45:25 +0000 2013,Soda drinkers listen up! Here are 7 reasons why you should kick the soda habit: http://trib.al/eyBVvP
3.02094E+17,Thu Feb 14 16:35:06 +0000 2013,#ValentinesDay fun fact: Unmarried #men will spend the most #money today: http://bit.ly/XFjFo7
3.02081E+17,Thu Feb 14 15:45:34 +0000 2013,8 things that trigger restless legs syndrome http://bit.ly/HIM9FL
3.02078E+17,Thu Feb 14 15:31:59 +0000 2013,Join EH &amp; @Eatsmartbd TODAY @ 1 pm ET for a #Vday chat ab the relationship between love and food. Follow #HealthTalk.
