tweet_id,date_and_time,tweet,
4.87289E+17,Thu Jul 10 17:34:41 +0000 2014,Everything is on a schedule for residents in a traditional nursing home.  LaVrene Norton is working to change that. http://khne.ws/1oKqqlv,
4.87285E+17,Thu Jul 10 17:19:36 +0000 2014,RT @JennyAGold: 80% of adults with serious #mentalillness are unemployed http://bit.ly/1nbkw8z,
4.8691E+17,Wed Jul 09 16:30:20 +0000 2014,"Study: Hospitals Not Bilking Medicare Using Electronic Medical Records, @EricReporter has the story: http://khne.ws/1zpFIl8",
4.86899E+17,Wed Jul 09 15:46:32 +0000 2014,"Lawsuit Accuses Anthem Blue Cross Of 'Fraudulent' Enrollment Practices, @Julie_Appleby reports: http://khne.ws/1jpPPll",
4.86896E+17,Wed Jul 09 15:35:41 +0000 2014,Did Anthem Blue Cross mislead millions about whether some doctors and hospitals were covered by new plans? http://khne.ws/1jpPPll,
4.86895E+17,Wed Jul 09 15:27:57 +0000 2014,There are 67 active complaints of employee retaliation at #VA health facilities in 28 states: http://khne.ws/1mg1Fhl,
4.86889E+17,Wed Jul 09 15:05:12 +0000 2014,Congressional Democrats Push Legislation To Override #SCOTUS Hobby Lobby Decision: http://khne.ws/1qK6EIn,
4.8657E+17,Tue Jul 08 17:58:27 +0000 2014,What does the #SCOTUS contraception decision mean for other court cases? Conflicting views reign: http://khne.ws/U1BH5N,
4.8653E+17,Tue Jul 08 15:20:23 +0000 2014,"In unhealthy eastern Tennessee, limited choices mean cheap premiums, @JordanRau reports: http://khne.ws/U1dm07",
4.8652E+17,Tue Jul 08 14:41:35 +0000 2014,"Senate Majority Leader Harry Reid says the Senate will ""do something"" after the Hobby Lobby #SCOTUS decision: http://khne.ws/1ssh0Mn",
4.8652E+17,Tue Jul 08 14:40:14 +0000 2014,Will Sen. Ron Johnson's challenge to the health law's subsidies be successful? #obamacare http://khne.ws/1pX5ifo,
4.86255E+17,Mon Jul 07 21:08:36 +0000 2014,Today's cartoon: Hole-istic Health Care? http://khne.ws/1soJiHr  #Medicare http://pbs.twimg.com/media/Br-Gxs8CIAAiILN.jpg,
4.86255E+17,Mon Jul 07 21:06:51 +0000 2014,Today's cartoon: Hole-istic Health Care? http://khne.ws/1soJiHr #Medicare http://ow.ly/i/69DpX,
4.86208E+17,Mon Jul 07 17:58:40 +0000 2014,"Is #California rejecting ""free money"" to help renew health coverage for the poor? http://khne.ws/1n0YMwg",
4.86185E+17,Mon Jul 07 16:27:27 +0000 2014,RT @charlesornstein: Hm. More hospitals are offering online ER appointments as a way for patients to avoid long waits http://bit.ly/1qT1kSf,
4.86178E+17,Mon Jul 07 16:01:22 +0000 2014,#Florida is the first state to offer a Medicaid plan tailored to people with serious mental illnesses: http://khne.ws/1xGKjhc,
4.85878E+17,Sun Jul 06 20:08:34 +0000 2014,RT @annagorman: Advocates Say California Is Rejecting ‘Free Money’ To Renew Insurance http://capsules.kaiserhealthnews.org/index.php/2014/07/advocates-say-california-is-rejecting-free-money-to-renew-poor-peoples-insurance/,
4.84743E+17,Thu Jul 03 17:00:13 +0000 2014,RT @jordanrau: Health insurance in Chattanooga is 86% cheaper than a few miles across Georgia border. Here's why. http://www.theatlantic.com/health/archive/2014/07/when-is-health-insurance-too-affordable/373861/,
4.84732E+17,Thu Jul 03 16:13:27 +0000 2014,Did #SCOTUS telegraph on upcoming contraception cases? http://khne.ws/VigFAI,
4.84731E+17,Thu Jul 03 16:12:41 +0000 2014,Did The Supreme Court Tip Its Hand On Contraception Cases Yet To Come? @jrovner reports: http://khne.ws/VigFAI,
4.84715E+17,Thu Jul 03 15:05:28 +0000 2014,"After #SCOTUS ruling, #Massachusetts eyes new abortion ""buffer-zone"" legislation: http://khne.ws/1xmhZjT",
4.84714E+17,Thu Jul 03 15:04:00 +0000 2014,Health insurance subsidy questions have yet to be resolved on 9 of 10 applications in question: http://khne.ws/1j03bEX,
4.84714E+17,Thu Jul 03 15:02:57 +0000 2014,Premium increases? Decreases? Some state filings on health insurance rates are emerging: http://khne.ws/1rozTBZ,
4.8439E+17,Wed Jul 02 17:35:18 +0000 2014,18 states are delaying their Small Business Health Options Programs #marketplaces until 2016: http://khne.ws/1lTGVLZ,
4.84371E+17,Wed Jul 02 16:20:41 +0000 2014,"A backlog of applications has about 900,000 people in California waiting for Medi-Cal coverage: http://khne.ws/1mKbW0m",
4.8436E+17,Wed Jul 02 15:38:33 +0000 2014,"Medicare Proposes Home Health Payment Reductions, Savings http://khne.ws/1iVJIVD",
4.8436E+17,Wed Jul 02 15:37:56 +0000 2014,"Eligibility For Subsidies Not Properly Checked, Audit Finds http://khne.ws/1iXQ8U8",
4.84034E+17,Tue Jul 01 18:00:31 +0000 2014,"Workers believe employer wellness programs should be all gain but no pain, says new poll. http://khne.ws/1iV855u",
4.84005E+17,Tue Jul 01 16:05:22 +0000 2014,"New Hampshire became the 26th state today to embrace Medicaid expansion, reports @philgalewitz: http://khne.ws/1k9XsXL",
4.83982E+17,Tue Jul 01 14:35:04 +0000 2014,“I’ve never seen data on how many closely held businesses there are out there.” http://khne.ws/1iTO6o1,
4.83981E+17,Tue Jul 01 14:30:21 +0000 2014,"ICYMI:  What exactly is a ""closely held for-profit corporation""? http://khne.ws/1iTO6o1",
4.83976E+17,Tue Jul 01 14:10:02 +0000 2014,American College of Physicians reverses guidance on pelvic exams in well-woman visits. @JennyAGold has the details. http://khne.ws/1pSZP54,
4.8395E+17,Tue Jul 01 12:26:34 +0000 2014,"ICYMI: Does the #scotus have final say on contraception coverage for employees? Maybe not, reports @jrovner: http://khne.ws/1x7m634",
4.83742E+17,Mon Jun 30 22:41:52 +0000 2014,"Does the #scotus have final say on contraception coverage for employees? Maybe not, reports @jrovner: http://khne.ws/1x7m634 #hobbylobby",
4.83737E+17,Mon Jun 30 22:22:13 +0000 2014,Will the #SCOTUS contraceptive decision have a broad or narrow impact? @JayHancock1 examines: http://khne.ws/1iTO6o1,
4.83714E+17,Mon Jun 30 20:51:34 +0000 2014,Have #SCOTUS @HobbyLobbyStore questions? We answer: http://khne.ws/1mOaPkV,
4.83694E+17,Mon Jun 30 19:30:29 +0000 2014,"What The Hobby Lobby Decision Means For Employers, @MaryAgnesCarey and @stuarttaylorjr discuss: http://khne.ws/1iTrBPT",
4.83684E+17,Mon Jun 30 18:48:29 +0000 2014,Our @jrovner dives into the #SCOTUS decision on the contraceptive mandate: http://khne.ws/1jDyC2g,
4.83657E+17,Mon Jun 30 17:02:05 +0000 2014,States see new insurers on #Obamacare #exchanges: http://khne.ws/1sRLU4A,
4.83646E+17,Mon Jun 30 16:21:09 +0000 2014,Big rundown of news around #SCOTUS #birthcontrol decision: http://khne.ws/1mdJSYU,
4.83645E+17,Mon Jun 30 16:16:32 +0000 2014,"Which hospital system can track cost and quality data for each of its 26,000 patients? @Julie_Appleby reports: http://khne.ws/1iT3kth",
4.83624E+17,Mon Jun 30 14:50:51 +0000 2014,"DETAILS: In 5-4 Decision, High Court Sides With Hobby Lobby http://khne.ws/1mdJSYU",
4.8362E+17,Mon Jun 30 14:37:27 +0000 2014,Here's #SCOTUS decision in entirety: http://khne.ws/1qK1qLI,
4.8362E+17,Mon Jun 30 14:36:23 +0000 2014,"#SCOTUS rules ""closely held"" companies cannot be required to provide birth control to employees.",
4.83592E+17,Mon Jun 30 12:45:46 +0000 2014,What’s At Stake For Birth Control In Upcoming SCOTUS Decision: http://khne.ws/1pEaa8Z,
4.82619E+17,Fri Jun 27 20:17:13 +0000 2014,"Why South Carolina is a leader in getting rural patients psychiatric help fast, from #stateline: http://khne.ws/1oaETH0",
4.82589E+17,Fri Jun 27 18:17:49 +0000 2014,Alaska's hospitals will likely be hit hard with #Medicare payment penalties for hospital-acquired infections: http://khne.ws/Tq2fgl,
4.82573E+17,Fri Jun 27 17:14:46 +0000 2014,What do Colorado's 2015 health insurance premiums look like? Moving up down and holding the line: http://khne.ws/1nPGoHG,
4.82564E+17,Fri Jun 27 16:41:19 +0000 2014,Can New Employees Be Forced To Wait 90 Days For Coverage? @mandrews110 answers: http://khne.ws/1m53Q86,
4.82554E+17,Fri Jun 27 15:58:29 +0000 2014,"The highest court in New York has struck down NYC's ban on big, sugary sodas: http://khne.ws/1mDh37g",
4.82553E+17,Fri Jun 27 15:57:42 +0000 2014,DETAILS: #SCOTUS says no to Massachusetts buffer zone around abortion clinics: http://khne.ws/1nPts4B,
4.82553E+17,Fri Jun 27 15:54:20 +0000 2014,"HHS Says Marketplace Customers Can Automatically Renew Plans, But Some Worry: http://khne.ws/1yUFMsN",
4.81853E+17,Wed Jun 25 17:34:12 +0000 2014,"RT @jrovner: Per @SCOTUSblog, tomorrow not last day for this SCOTUS term. So Hobby Lobby prob not tomorrow either. #maybeFri #maybeMon",
4.81853E+17,Wed Jun 25 17:32:47 +0000 2014,Trash Talk? http://khne.ws/1pBz9Wc #politics #Medicaid http://pbs.twimg.com/media/Bq_iT3WCYAAapEU.jpg,
4.81824E+17,Wed Jun 25 15:39:26 +0000 2014,"Hospital officials worry about a lot of things -- add the availability of saline to the list, @adembosky  reports: http://khne.ws/1lcczzx",
4.8182E+17,Wed Jun 25 15:23:48 +0000 2014,House and Senate negotiators have started work on a Veterans health bill compromise: http://khne.ws/1lPOrHd,
4.8182E+17,Wed Jun 25 15:22:25 +0000 2014,Poll: 5 Percent of 2013 Uninsured Now Have Coverage http://khne.ws/VnE30e,
4.81521E+17,Tue Jun 24 19:36:26 +0000 2014,.@JayHancock1 reports: Employer Health Costs Forecast To Accelerate In 2015: http://khne.ws/1iCvQPO,
4.815E+17,Tue Jun 24 18:10:57 +0000 2014,"Advocates Worry Connecticut Decision Could Undermine Autism Coverage, @mandrews110 reports: http://khne.ws/1lNgLdo",
4.81498E+17,Tue Jun 24 18:06:00 +0000 2014,"‘Right-To-Try’ Laws On Experimental Drugs Stir Debate, @jrover's Google Hangout with @NewsHour: http://khne.ws/Vj1Z4G",
4.81478E+17,Tue Jun 24 16:45:39 +0000 2014,A measles outbreak has some Amish in Ohio reconsidering vaccination: http://khne.ws/VfSQKp,
4.81454E+17,Tue Jun 24 15:09:26 +0000 2014,How will a hepatitis C drug affect health care prices? http://khne.ws/1pJpzCy,
4.81454E+17,Tue Jun 24 15:08:33 +0000 2014,The SEC is suing a House committee over subpoenas related to an insider trading scandal: http://khne.ws/1lNZeDr,
4.81454E+17,Tue Jun 24 15:07:18 +0000 2014,Virginia's House has again said no to the Governor's plans to expand Medicaid: http://khne.ws/1pJp5MP,
4.81176E+17,Mon Jun 23 20:45:36 +0000 2014,Our @JordanRau was on C-SPAN and NPR talking about Medicare's penalties for hospitals with too many patient injuries: http://khne.ws/UBLlNh,
4.81166E+17,Mon Jun 23 20:06:47 +0000 2014,"Drug Discount Policy For Hospitals, Clinics Under Scrutiny, @MaryAgnesCarey reports: http://khne.ws/1woA3cH",
4.81095E+17,Mon Jun 23 15:22:20 +0000 2014,"Penalities incoming for more than 750 hospitals as #Medicare cracks down on patient injuries, @jordanrau reports: http://khne.ws/1qCrt9N",
4.81094E+17,Mon Jun 23 15:20:32 +0000 2014,Virginia's governor has vetoed part of the state's budget on Medicaid while vowing to expand the program: http://khne.ws/1lLuCCi,
4.81094E+17,Mon Jun 23 15:18:30 +0000 2014,Management changes for http://healthcare.gov: http://khne.ws/1pEgqLx,
4.80756E+17,Sun Jun 22 16:54:10 +0000 2014,Is yours on this list? Hospitals Most Likely To Be Penalized By #Medicare: http://khne.ws/1wiMbfk #healthcare,
4.80754E+17,Sun Jun 22 16:48:52 +0000 2014,.@JordanRau reports: More Than 750 Hospitals Face Medicare Crackdown On Patient Injuries http://khne.ws/1qCrt9N,
4.80754E+17,Sun Jun 22 16:48:06 +0000 2014,1/4 of hospitals – those with the worst patient injury rates – will lose 1% of their Medicare payments: http://khne.ws/1qCrt9N,
4.80074E+17,Fri Jun 20 19:45:48 +0000 2014,Are You Toying With Me? http://khne.ws/1isaNPH #telemedicine http://pbs.twimg.com/media/BqmQzmQCYAAW0Oq.jpg,
4.80046E+17,Fri Jun 20 17:55:08 +0000 2014,Can Our Plan Kick Off Our Daughter Because Her Job Offers Coverage? @mandrews110 answers: http://khne.ws/1pmqd6U,
4.80033E+17,Fri Jun 20 17:02:47 +0000 2014,CA health dept. says LA County officials did not properly prioritize or track nursing home investigations: http://khne.ws/1psixlx,
4.80025E+17,Fri Jun 20 16:29:35 +0000 2014,"Gay federal employees's spouses will get health insurance, life insurance, and leave to care for them: http://khne.ws/1stnoql",
4.80024E+17,Fri Jun 20 16:28:24 +0000 2014,Most buying health #insurance coverage on #Obamacare's exchanges were uninsured: http://khne.ws/1norzM6,
4.8002E+17,Fri Jun 20 16:09:35 +0000 2014,Some senators want Medicare to consider patient financial status when weighing hospital readmission penalties: http://khne.ws/1ysL9zk,
4.79695E+17,Thu Jun 19 18:40:54 +0000 2014,.@public_citizen is urging hospitals to stop partnering with companies on low-cost screenings. Why? http://khne.ws/SWx6B8,
4.79694E+17,Thu Jun 19 18:36:47 +0000 2014,"A rural VA health care program's uncertain future has some senators pushing to save it, @kprthompson reports: http://khne.ws/1nnbreW",
4.79642E+17,Thu Jun 19 15:07:38 +0000 2014,.@KaiserFamFound survey: Nearly 6 in 10 who bought health coverage on health law exchanges were uninsured: http://khne.ws/1ioyBnI,
4.79638E+17,Thu Jun 19 14:54:11 +0000 2014,Did some Hill staffers provide advance information to stock traders regarding a change in health care policy? http://khne.ws/1lZBL0P,
4.79638E+17,Thu Jun 19 14:53:08 +0000 2014,Keep plan and see higher premiums or switch to save cash? Consumers face decisions: http://khne.ws/1iowO24,
4.79303E+17,Wed Jun 18 16:42:33 +0000 2014,"What's hospital ""observation care,"" and what should you know about it? http://khne.ws/178jS7h",
4.79286E+17,Wed Jun 18 15:32:34 +0000 2014,A bill to allow veterans to seek private medical care is advancing in the House: http://khne.ws/Ubb3rC,
4.79285E+17,Wed Jun 18 15:31:16 +0000 2014,A simpler http://healthcare.gov? http://khne.ws/1lzgKuM,
4.79285E+17,Wed Jun 18 15:29:09 +0000 2014,HHS report: #Obamacare insurance subsidies helped Americans save 76% on premiums -- http://khne.ws/1nPu9gV,
4.78973E+17,Tue Jun 17 18:52:17 +0000 2014,Are Insurance Premiums Capped? @mandrews110 answers: http://khne.ws/1vFrjOU,
4.7897E+17,Tue Jun 17 18:39:44 +0000 2014,"The avg. monthly cost of cancer treatment is $10K. Some insurers are pushing back, @Julie_Appleby reports: http://khne.ws/1nNxpcV",
4.7892E+17,Tue Jun 17 15:19:35 +0000 2014,"Is front-runner for House GOP No. 2 a ""health policy blank slate?"" http://khne.ws/U6y4fo",
4.7892E+17,Tue Jun 17 15:18:44 +0000 2014,Oregon may soon sue Oracle over its health insurance #exchange. #ACA #Obamacare http://khne.ws/1l0mjkR,
4.78619E+17,Mon Jun 16 19:24:14 +0000 2014,What ever happened to fish sticks? http://khne.ws/UGfCKU #publichealth http://pbs.twimg.com/media/BqRlgr_CMAAYqWr.jpg,
4.78594E+17,Mon Jun 16 17:43:31 +0000 2014,ICYMI: What’s At Stake For Birth Control In Upcoming SCOTUS Decision: http://khne.ws/1ps2JAV,
4.78566E+17,Mon Jun 16 15:53:18 +0000 2014,"Venture capitalists are betting on health data, @EricReporter digs: http://khne.ws/1nfOcTV",
4.78555E+17,Mon Jun 16 15:08:52 +0000 2014,"Many patients struggle to decode the language of health #insurance, @annagorman reports on why: http://khne.ws/1vtePtM",
4.78545E+17,Mon Jun 16 14:28:25 +0000 2014,A Senate bill could double spending on VA health care: http://khne.ws/1i12UAz,
4.78544E+17,Mon Jun 16 14:27:01 +0000 2014,The Hobby Lobby health law contraception case is still pending before #SCOTUS. What's at stake? http://khne.ws/1iBeQnN,
4.77505E+17,Fri Jun 13 17:39:15 +0000 2014,This cartoon is funnier because it's Friday: http://khne.ws/1lhPTO1 #insurance #healthcare http://pbs.twimg.com/media/BqBwtw9CUAANV6s.jpg,
4.77499E+17,Fri Jun 13 17:14:04 +0000 2014,What’s At Stake For Birth Control In Upcoming SCOTUS Decision? @JRovner digs: http://khne.ws/1ps2JAV,
4.77484E+17,Fri Jun 13 16:12:56 +0000 2014,"As An Immigrant In The U.S. Illegally, Can I Buy Insurance? http://khne.ws/TSKozx",
4.77475E+17,Fri Jun 13 15:37:47 +0000 2014,Counting down to the #SCOTUS decision on #Obamacare's birth control mandate: http://khne.ws/1kTeFIZ,
4.77475E+17,Fri Jun 13 15:36:42 +0000 2014,Looking for lower health insurance premium increases? Washington state and California have some growing less than 10% http://khne.ws/1lt3oyF,
4.77474E+17,Fri Jun 13 15:35:34 +0000 2014,"Virginia lawmakers passed a budget without a #Medicaid expansion, it  would also stop the guv from doing it himself. http://khne.ws/1nBfCW8",
4.77154E+17,Thu Jun 12 18:21:51 +0000 2014,Roll calling with the punches? http://khne.ws/1oia2eH #ACA #Obamacare #politics http://pbs.twimg.com/media/Bp8w3eTCYAA70ih.jpg,
4.77153E+17,Thu Jun 12 18:18:56 +0000 2014,"Medicare doesn't track some costly hospital complications, @JordanRau reports: http://khne.ws/SR0Dwe",
4.77123E+17,Thu Jun 12 16:18:46 +0000 2014,"Hospital revenue fell in 2014's 1Q compared with the final 3 months of 2013, the Census Bureau estimates: http://khne.ws/1xOOgkL",
4.77121E+17,Thu Jun 12 16:10:43 +0000 2014,SF's sheriff wants to make sure people leaving his jail -- 30K every year -- have health insurance: http://khne.ws/TOn85W,
4.77111E+17,Thu Jun 12 15:30:58 +0000 2014,Virginia lawmakers are readying to fast-track a budget without the #Medicaid expansion: http://khne.ws/1ohyehj,
4.7711E+17,Thu Jun 12 15:28:39 +0000 2014,The FBI has opened a criminal investigation into the VA problems: http://khne.ws/1xOxKBg,
4.7711E+17,Thu Jun 12 15:28:11 +0000 2014,The Senate has backed a bill to overhaul the VA health system. DETAILS: http://khne.ws/1hRotE5,
4.76814E+17,Wed Jun 11 19:53:29 +0000 2014,Second nature? http://khne.ws/1pkVY3N #healthcare http://pbs.twimg.com/media/Bp38Qd2IYAI3VJs.jpg,
4.7679E+17,Wed Jun 11 18:16:13 +0000 2014,"The health law boosts hospital psychiatric care for the young, but is it because of poor outpatient care? http://khne.ws/1ioyQd9",
4.76766E+17,Wed Jun 11 16:39:40 +0000 2014,Our @JRovner was on @NewsHour talking about where the health law's Medicaid expansion stands: http://khne.ws/1pHpTkg,
4.76749E+17,Wed Jun 11 15:33:55 +0000 2014,"Michigan is among the first to use financial incentives to encourage people to better health, @PhilGalewitz reports: http://khne.ws/1hOKX8x",
4.7673E+17,Wed Jun 11 14:18:31 +0000 2014,"The latest health policy news, delivered to your inbox every morning. Here's how: http://khne.ws/1cOCWee A sample: http://khne.ws/HKMauB",
4.7673E+17,Wed Jun 11 14:15:56 +0000 2014,"Virginia's lawmakers won't pass a Medicaid expansion, but Gov. McAuliffe might expand it via executive action: http://khne.ws/1kmpy0Q",
4.76729E+17,Wed Jun 11 14:14:10 +0000 2014,What does Eric Cantor's loss mean for #Obamacare? http://khne.ws/1n5S1ey,
4.76463E+17,Tue Jun 10 20:36:59 +0000 2014,"Massachusetts nears 0% uninsured -- here's how, and what there's left to do: http://khne.ws/1hMFzmB",
4.76446E+17,Tue Jun 10 19:29:13 +0000 2014,Don't Forget The Breadcrumbs? http://khne.ws/1s3pGfx #insurance #Medicare http://pbs.twimg.com/media/BpytHWqIcAI5S0J.jpg,
4.76438E+17,Tue Jun 10 18:56:59 +0000 2014,What's autism cost over a lifetime? Try $2.4 million: http://khne.ws/1llajtT (@JennyAGold reports),
4.76409E+17,Tue Jun 10 17:03:15 +0000 2014,School nurses are getting access to student health records. Will it help them give better care? http://khne.ws/SKTpKg,
4.7639E+17,Tue Jun 10 15:48:11 +0000 2014,"A VA audit says that more than 57,000 vets have been waiting 3 months or more for care: http://khne.ws/1oQSXoc",
4.76104E+17,Mon Jun 09 20:48:22 +0000 2014,The CBO won't score some parts of the health law anymore. So what? http://khne.ws/1pdutch,
4.76103E+17,Mon Jun 09 20:45:09 +0000 2014,"RT @jennyagold: I asked people ""what bugs you most about your medical care?"" ... Cost was answer #1. http://www.npr.org/blogs/health/2014/06/08/319391544/gripes-about-health-costs-punctuate-a-cross-country-trip",
4.76103E+17,Mon Jun 09 20:44:35 +0000 2014,.@JennyAGold's cross-country journey found a big worry among Americans: health care costs: http://khne.ws/1kL7faA,
4.76064E+17,Mon Jun 09 18:11:44 +0000 2014,Why are more than 1.7 million people still waiting to hear if they'll be allowed on Medicaid? http://khne.ws/1xyJvvH,
4.74965E+17,Fri Jun 06 17:25:24 +0000 2014,A Capitol Idea? http://khne.ws/1j6YV0r #politics #congress #VA http://pbs.twimg.com/media/BpdqafECMAAfzF6.jpg,
4.7495E+17,Fri Jun 06 16:23:12 +0000 2014,Where Can My Daughter Who Turns 26 Mid-Year Get Coverage? @mandrews110 answers: http://khne.ws/1j6OCJJ,
4.74939E+17,Fri Jun 06 15:41:39 +0000 2014,"RT @annagorman: Doctors, others with stories to tell about health reform, etc...reach out to me at Kaiser Health News at agorman@kff.org. #…",
4.74934E+17,Fri Jun 06 15:21:04 +0000 2014,http://Healthcare.gov is getting a makeover: http://khne.ws/1kHt22E,
4.74934E+17,Fri Jun 06 15:20:08 +0000 2014,The CBO says that only 4 million Americans will face #obamacare fines for not having coverage: http://khne.ws/TmvuS2,
4.74691E+17,Thu Jun 05 23:16:00 +0000 2014,Dead to Wrights? http://khne.ws/1nmB5Cc #Obamacare #ACA http://pbs.twimg.com/media/BpZxEnwCUAA9Quz.jpg,
4.74625E+17,Thu Jun 05 18:53:56 +0000 2014,Sylvia Mathews Burwell has been confirmed by the Senate as the next Secretary of the Department of Health and Human Services.,
4.74611E+17,Thu Jun 05 17:57:41 +0000 2014,"What's a surgeon's role in an #ACO? Not much, so far, @JennyAGold reports: http://khne.ws/Tiln0A",
4.74601E+17,Thu Jun 05 17:18:24 +0000 2014,"More than 18,000 seniors died after falls in 2010. A new $30 million study aims to stop them: http://khne.ws/Sc8wMa",
4.74582E+17,Thu Jun 05 16:02:04 +0000 2014,Some parents are finding privacy law a barrier to helping their children with mental illness: http://khne.ws/1nlHygx,
4.74578E+17,Thu Jun 05 15:47:24 +0000 2014,The Congressional Budget Office will stop scoring some parts of the health law. Which ones? http://khne.ws/1kEDk3X,
4.74578E+17,Thu Jun 05 15:46:44 +0000 2014,The Senate will vote on Burwell's nomination to head HHS: http://khne.ws/1p9YC9R,
4.74578E+17,Thu Jun 05 15:45:08 +0000 2014,The House GOP is pressing the White House over the VA health care scandal. Here's how: http://khne.ws/1oxhXRk,
4.74258E+17,Wed Jun 04 18:36:49 +0000 2014,.@PhilGalewitz reports: Medicaid enrollment surged by 1 million in April -- DETAILS: http://khne.ws/1pRFM7j,
4.74251E+17,Wed Jun 04 18:08:18 +0000 2014,(Mis) Managed Care? http://khne.ws/1kCSHtH #VA #healthcare http://pbs.twimg.com/media/BpThDbECIAA4AYs.jpg,
4.74244E+17,Wed Jun 04 17:40:22 +0000 2014,"Hot Sauce Accident Leads To Health Insurance ... and no, we're not @TheOnion: http://khne.ws/1l61sMz",
4.74225E+17,Wed Jun 04 16:24:22 +0000 2014,"RT @philgalewitz: Medicaid enrollment continues to surge..up 1 million in April..bringing net gain to 6 million since last fall, says CMS",
4.74216E+17,Wed Jun 04 15:47:43 +0000 2014,15K in NC could lose their Medicaid benefits because of budget shortfall: http://khne.ws/1tI79kq,
4.74215E+17,Wed Jun 04 15:45:33 +0000 2014,The White House is considering nominating the Cleveland Clinic's CEO to head the VA: http://khne.ws/1ovmgMM,
4.74214E+17,Wed Jun 04 15:40:22 +0000 2014,States Scramble To Pay Hefty Tab For Health Exchange Fixes http://khne.ws/1kLu8FQ,
4.7389E+17,Tue Jun 03 18:11:56 +0000 2014,The big picture? http://khne.ws/1pPwd8T #healthcare http://pbs.twimg.com/media/BpOYS6ECQAIbewg.jpg,
4.73887E+17,Tue Jun 03 17:59:24 +0000 2014,RT @philgalewitz: MI has enrolled &gt; 276K people in Medicaid since program expanded in April. 320K signups were expected in year 1,
4.73886E+17,Tue Jun 03 17:56:58 +0000 2014,ICYMI: Study: Medicare Could Save Billions On Rx Plans http://khne.ws/1wY0veu,
4.73866E+17,Tue Jun 03 16:38:04 +0000 2014,Rape victims may have to pay for some medical services related to the assault: http://khne.ws/1oSpuxz,
4.73856E+17,Tue Jun 03 15:58:02 +0000 2014,Waiting for your Medicaid coverage? You may not be alone ... they may be 3 million of you: http://khne.ws/1n9c5OB,
4.73856E+17,Tue Jun 03 15:57:15 +0000 2014,Double-digit health insurance premium increases? Could again be reality soon: http://khne.ws/1nL89XL,
4.73856E+17,Tue Jun 03 15:56:29 +0000 2014,New Medicare data: Prices for most common inpatient stays in 2012: http://khne.ws/1pPclCF,
4.73655E+17,Tue Jun 03 02:38:33 +0000 2014,".@jrovner asks: Wait, wasn't the health law supposed to get rid of pre-existing condition exclusions? http://khne.ws/1p2yJsE",
4.73654E+17,Tue Jun 03 02:35:11 +0000 2014,"Study: If Medicare dumped random drug plan assignments, it could save billions. @jrovner reports: http://khne.ws/1wY0veu",
4.7352E+17,Mon Jun 02 17:42:28 +0000 2014,Missouri's Declining Medicaid Caseload Stands Out In National Report http://khne.ws/1mK26xs,
4.73501E+17,Mon Jun 02 16:27:36 +0000 2014,Sci-fi? Think again. Doctors get advice from artificial intelligence -- @Danielaphd reports: http://khne.ws/1jMCtsS,
4.73469E+17,Mon Jun 02 14:18:17 +0000 2014,RT @danielaphd: Artificial Intelligence Is Now Telling Doctors How to Treat You http://www.wired.com/2014/06/ai-healthcare/ #AI #healthIT,
4.73468E+17,Mon Jun 02 14:17:23 +0000 2014,Is a national health insurance #exchange a possibility? http://khne.ws/T6Y5KN #ACA #Obamacare,
4.73468E+17,Mon Jun 02 14:16:11 +0000 2014,DETAILS: Sen. Sanders releases plan to overhaul veterans' health care: http://khne.ws/1jMjRsZ,
4.73468E+17,Mon Jun 02 14:14:58 +0000 2014,"Post-Shinseki, VA scrambles to find fixes: http://khne.ws/1tBua8F",
4.73468E+17,Mon Jun 02 14:14:02 +0000 2014,RT @philgalewitz: Happy 5th Birthday..@KHNews! My how the time flies when you're having fun.,
4.72499E+17,Fri May 30 22:04:41 +0000 2014,Need a Friday afternoon laugh? http://khne.ws/1tve9RB http://pbs.twimg.com/media/Bo6nNauCQAATyob.jpg,
4.72444E+17,Fri May 30 18:27:25 +0000 2014,"In Michigan, mental health spending could be at further risk: http://khne.ws/U0ULSm",
4.72427E+17,Fri May 30 17:20:21 +0000 2014,Can I Cancel My Marketplace Plan If My Boss Decides To Offer Coverage? http://khne.ws/1ku6UJh,
4.72419E+17,Fri May 30 16:48:15 +0000 2014,"6 in 10 Americans say the health law hasn't affected their families, says a new @KaiserFamFound poll: http://khne.ws/1kpBSNE",
4.72417E+17,Fri May 30 16:39:11 +0000 2014,RT @jrovner: Do you know the diff between the VA and the military health system? here's my guide: http://bit.ly/1kOXNCD,
4.72411E+17,Fri May 30 16:14:31 +0000 2014,One family's #Obamacare opt-out story: http://khne.ws/1rplyq0,
4.72394E+17,Fri May 30 15:07:31 +0000 2014,#Oregon's gov is asking his attorney general to look into suing the maker of its failed health insurance #exchange: http://khne.ws/SjXrca,
4.72393E+17,Fri May 30 15:04:36 +0000 2014,A Virginia Republican is suggesting a compromise on the state's Medicaid expansion: http://khne.ws/1kQWQtq,
4.72393E+17,Fri May 30 15:03:45 +0000 2014,The latest on VA Sec. Shinseki and the VA hospital scandal: http://khne.ws/1o6fWva,
4.72078E+17,Thu May 29 18:12:46 +0000 2014,Pick Up Line? http://khne.ws/1nxXijM http://pbs.twimg.com/media/Bo0oiYNCIAAcj2f.jpg,
