tweet_id,date_and_time,tweet
5.14705E+17,Wed Sep 24 09:15:12 +0000 2014,"Without Innovative Action, Ebola Could Be Entrenched In West Africa http://n.pr/1xdv2qk"
5.14705E+17,Wed Sep 24 09:15:09 +0000 2014,"In This Year Of Ebola, A Montana YMCA Is Its Brother's Keeper http://n.pr/1uG6pxJ"
5.14554E+17,Tue Sep 23 23:16:41 +0000 2014,Dire Predictions On Ebola's Spread From Top Health Organizations http://n.pr/1uF8wlv
5.14528E+17,Tue Sep 23 21:33:11 +0000 2014,Insurance Brokers Key To Kentucky's Obamacare Success http://n.pr/1qrhQVW
5.14508E+17,Tue Sep 23 20:13:43 +0000 2014,More Women Skip Prenatal Tests After Learning About Risks http://n.pr/1ypF6y2
5.14508E+17,Tue Sep 23 20:13:41 +0000 2014,"Even When Abortion Is Illegal, The Market May Sell Abortion Pills http://n.pr/1qqYTmk"
5.14488E+17,Tue Sep 23 18:56:08 +0000 2014,Meet The Global Groups That Alicia Keys Got Naked For http://n.pr/1qqGfuN
5.14481E+17,Tue Sep 23 18:24:54 +0000 2014,Insurers Cautious As Proton Beam Cancer Therapy Gains Popularity http://n.pr/1ypqgrf
5.14457E+17,Tue Sep 23 16:51:29 +0000 2014,"To Make Interval Training Less Painful, Add In Tunes http://n.pr/1qqmxQ7"
5.14319E+17,Tue Sep 23 07:42:12 +0000 2014,Death Cuts Short The Life Of An Alzheimer's Research Volunteer http://n.pr/1ynWbIB
5.14319E+17,Tue Sep 23 07:42:10 +0000 2014,"As Run-Ins Rise, Police Take Crash Courses On Handling Mentally Ill http://n.pr/1qp5m19"
5.14319E+17,Tue Sep 23 07:42:08 +0000 2014,Avoid The Rush! Some ERs Are Taking Appointments http://n.pr/1qp5lKy
5.14161E+17,Mon Sep 22 21:15:48 +0000 2014,Giving Chickens Bacteria ... To Keep Them Antibiotic Free http://n.pr/1ymRRcu
5.14157E+17,Mon Sep 22 21:00:06 +0000 2014,Why A Teenage Mom Was Jailed In El Salvador For A Miscarriage http://n.pr/1qnQArE
5.14114E+17,Mon Sep 22 18:08:15 +0000 2014,"In California, Less Water Means More West Nile Virus http://n.pr/1qnuOUU"
5.14078E+17,Mon Sep 22 15:45:22 +0000 2014,Dr. Daniel Bausch Knows The Ebola Virus All Too Well http://n.pr/1ym7EbJ
5.13954E+17,Mon Sep 22 07:34:11 +0000 2014,NFL Looks To Training To Prevent Domestic Violence By Players http://n.pr/1qlTXPE
5.13954E+17,Mon Sep 22 07:34:09 +0000 2014,The Biology Of Altruism: Good Deeds May Be Rooted In The Brain http://n.pr/1qlU0eg
5.13954E+17,Mon Sep 22 07:34:06 +0000 2014,"Best To Not Sweat The Small Stuff, Because It Could Kill You http://n.pr/1uRt1h4"
5.13797E+17,Sun Sep 21 21:07:06 +0000 2014,"It May Be 'Perfectly Normal,' But It's Also Frequently Banned http://n.pr/1sSG5OE"
5.1371E+17,Sun Sep 21 15:22:09 +0000 2014,Which Catholics Offer Birth Control? Look To The Insurers http://n.pr/1uPwWuU
5.13658E+17,Sun Sep 21 11:58:14 +0000 2014,"Terminally Ill, But Constantly Hospitalized http://n.pr/1uP7wxo"
5.13627E+17,Sun Sep 21 09:52:06 +0000 2014,"Terminally Ill, But Constantly Hospitalized http://n.pr/1sOVUpQ"
5.13488E+17,Sun Sep 21 00:42:36 +0000 2014,All's Fair In Love And (The Rubber Used To Make) Condoms http://n.pr/1uNXCMw
5.13449E+17,Sat Sep 20 22:06:19 +0000 2014,"'It Is Hell Out Here,' Says Liberian Official http://n.pr/1sLLLKw"
5.13326E+17,Sat Sep 20 13:58:41 +0000 2014,Workers Hand Out Soap And Advice As Sierra Leone Locks Down http://n.pr/1rpCBH4
5.13291E+17,Sat Sep 20 11:39:10 +0000 2014,This Ebola Outbreak 'Has Broken All The Rules' http://n.pr/1sJ49Ud
5.13283E+17,Sat Sep 20 11:06:37 +0000 2014,Ebola Battlers Can Learn From Venice's Response To Black Death http://n.pr/1sIVsJG
5.13267E+17,Sat Sep 20 10:04:06 +0000 2014,WATCH: The Boy Who Danced In The Face Of Ebola http://n.pr/1roWbTO
5.13086E+17,Fri Sep 19 22:03:05 +0000 2014,Social Media Gets The Right Stuff To India's Flood Victims http://n.pr/1rmOcXF
5.13086E+17,Fri Sep 19 22:03:04 +0000 2014,Inside An Ebola Kit: A Little Chlorine And A Lot Of Hope http://n.pr/1rmOcXt
5.13074E+17,Fri Sep 19 21:16:06 +0000 2014,"In Liberia, Ebola Hygiene Kits May Send The Wrong Message http://n.pr/1sF0mXT"
5.13035E+17,Fri Sep 19 18:40:07 +0000 2014,A Single Insurer Holds Obamacare's Fate In 2 States http://n.pr/1sE1ZW1
5.13023E+17,Fri Sep 19 17:54:12 +0000 2014,His Camera Takes Us To The World 'We Must Preserve' http://n.pr/1sDJxgc
5.13023E+17,Fri Sep 19 17:54:11 +0000 2014,White House Announces Campaign Against Campus Sexual Assault http://n.pr/1rlMGEV
5.13004E+17,Fri Sep 19 16:36:04 +0000 2014,How To Get Children To Behave Without Hitting Them http://n.pr/1rlq7QQ
5.12976E+17,Fri Sep 19 14:46:37 +0000 2014,Around The World In 8 Hospital Meals http://n.pr/1rkUqXQ
5.12968E+17,Fri Sep 19 14:16:22 +0000 2014,Around The World In 8 Hospital Meals http://n.pr/1rkLmCm
5.12965E+17,Fri Sep 19 14:00:50 +0000 2014,How Do You Reinvent Yourself After a Near-Death Experience? http://n.pr/1rkGux3
5.12965E+17,Fri Sep 19 14:00:47 +0000 2014,How Do You Reveal A Life-Changing Transformation? http://n.pr/1sC99tO
5.12735E+17,Thu Sep 18 22:50:14 +0000 2014,"In Sierra Leone, A Lockdown ... Or A Time To Reflect? http://n.pr/1rhosf5"
5.12724E+17,Thu Sep 18 22:03:07 +0000 2014,Why The Math Of The Ebola Epidemic Is So Scary http://n.pr/1sxbmGU
5.12704E+17,Thu Sep 18 20:45:15 +0000 2014,Sweet: Dunkin' Donuts and Krispy Kreme Pump Up Pledge On Palm Oil http://n.pr/1rgUFDd
5.12688E+17,Thu Sep 18 19:42:33 +0000 2014,Why Do You Care About Fairness? Ask A Chimp http://n.pr/1rgE02B
5.12637E+17,Thu Sep 18 16:19:07 +0000 2014,Some Airports Have A New Security Routine: Taking Your Temperature http://n.pr/1svo5tA
5.12633E+17,Thu Sep 18 16:03:07 +0000 2014,San Francisco Politician Goes Public With His Choice To Take Anti-HIV Drug http://n.pr/1rfEshM
5.1235E+17,Wed Sep 17 21:17:10 +0000 2014,The Insights Of An Ebola Doctor Who Became A Patient http://n.pr/1sq3as2
5.1235E+17,Wed Sep 17 21:17:09 +0000 2014,Europe's Family Tree Gets A New Branch http://n.pr/1rbmjla
5.1235E+17,Wed Sep 17 21:17:06 +0000 2014,Diet Soda May Alter Our Gut Microbes And The Risk Of Diabetes http://n.pr/1rbmj4y
5.12322E+17,Wed Sep 17 19:27:40 +0000 2014,Kids' Perception Of Parents' Favoritism Counts More Than Reality http://n.pr/1raTdCs
5.12298E+17,Wed Sep 17 17:53:16 +0000 2014,Who's Giving What: Nonprofits Step Up Anti-Ebola Efforts http://n.pr/1rat4Uc
5.12287E+17,Wed Sep 17 17:07:19 +0000 2014,Colorado Tries Hard To Convince Teens That Pot's Bad For You http://n.pr/1soNdlJ
5.12271E+17,Wed Sep 17 16:04:20 +0000 2014,How Catholic Insurance Companies Outsource Contraceptive Coverage http://n.pr/1r9XQN5
5.12156E+17,Wed Sep 17 08:29:17 +0000 2014,Will Obama's Plan Bring The Ebola Outbreak Under Control? http://n.pr/1r87iR0
5.12153E+17,Wed Sep 17 08:15:01 +0000 2014,Top Scientists Suggest A Few Fixes For Medical Funding Crisis http://n.pr/1r83zmu
5.11995E+17,Tue Sep 16 21:48:16 +0000 2014,Dr. Kent Brantly: Ebola Survivor Gives Testimony On The Hill http://n.pr/1sjd4M2
5.11987E+17,Tue Sep 16 21:17:09 +0000 2014,More Birthdays For Kids Under Five Around The World http://n.pr/1r5FFYR
5.11975E+17,Tue Sep 16 20:29:11 +0000 2014,"U.S. To Send 3,000 Troops To West Africa To Aid In Ebola Epidemic http://n.pr/1r5tFqe"
5.11975E+17,Tue Sep 16 20:29:10 +0000 2014,Ebola Outbreak Presents Special Challenges For U.S. Military http://n.pr/1siPgrr
5.11975E+17,Tue Sep 16 20:29:07 +0000 2014,American Doctor In Libera Calls U.S. Ebola Response Plan 'Outstanding' http://n.pr/1siPdMo
5.11971E+17,Tue Sep 16 20:13:46 +0000 2014,"When Patients Set Science's Research Agenda, Who Loses? http://n.pr/1r5qxL3"
5.11971E+17,Tue Sep 16 20:13:44 +0000 2014,"Americans Waistlines Are Expanding, And That's Not Good Fat http://n.pr/1r5qxe3"
5.11971E+17,Tue Sep 16 20:13:41 +0000 2014,Obama Gives New Details On America's Effort To Fight Ebola http://n.pr/1siKTwD
5.1196E+17,Tue Sep 16 19:27:15 +0000 2014,Which Contagious Diseases Are The Deadliest? http://n.pr/1r5g5Dd
5.11916E+17,Tue Sep 16 16:34:45 +0000 2014,"Farewell, Heating Pad: Physical Therapists Say It Doesn't Help http://n.pr/1r4udwv"
5.119E+17,Tue Sep 16 15:32:01 +0000 2014,Health Law Tempers States' Insurance Mandates http://n.pr/1sheIO5
5.11786E+17,Tue Sep 16 07:57:35 +0000 2014,Hiccups Were The Clue That Led Researchers To Ebola http://n.pr/1r2sZSw
5.11782E+17,Tue Sep 16 07:41:30 +0000 2014,Too Few University Jobs For America's Young Scientists http://n.pr/1seHDST
5.1175E+17,Tue Sep 16 05:36:15 +0000 2014,Obama To Announce Large Ramp Up Of Ebola Fight http://n.pr/1se6OoN
5.11664E+17,Mon Sep 15 23:51:28 +0000 2014,Could Ebola Become As Contagious As The Flu? http://n.pr/1r0VX5f
5.11632E+17,Mon Sep 15 21:45:38 +0000 2014,What Obama Should Say And Do About Ebola http://n.pr/1r0uDnR
5.11616E+17,Mon Sep 15 20:43:18 +0000 2014,Could Ebola Become As Contagious As The Flu? http://n.pr/1r0hPO2
5.11616E+17,Mon Sep 15 20:43:14 +0000 2014,Key Brain Connection Slow To Develop In Kids With ADHD http://n.pr/1sbSYD8
5.11541E+17,Mon Sep 15 15:44:19 +0000 2014,Antibiotics Prescribed For Children Twice As Often As Needed http://n.pr/1qZjCmL
5.11505E+17,Mon Sep 15 13:22:51 +0000 2014,Covering Up With The Hijab May Aid Women's Body Image http://n.pr/1s9yACB
5.11462E+17,Mon Sep 15 10:29:20 +0000 2014,Covering Up With The Hijab May Aid Women's Body Image http://n.pr/1qYiWxR
5.11442E+17,Mon Sep 15 09:11:26 +0000 2014,Patients Vulnerable When Cash-Strapped Scientists Cut Corners http://n.pr/1qY6H4n
5.11434E+17,Mon Sep 15 08:39:51 +0000 2014,Philip Morris Sues Uruguay Over Graphic Cigarette Packaging http://n.pr/1s89x31
5.11284E+17,Sun Sep 14 22:42:07 +0000 2014,NFL Admits Players Are At Increased Risk Of Brain Injury http://n.pr/1qWz4Qz
5.11182E+17,Sun Sep 14 15:56:11 +0000 2014,Surviving Steroids: The Dark Side Of Performance-Enhancing Drugs http://n.pr/1s4Ajt4
5.11123E+17,Sun Sep 14 12:02:20 +0000 2014,USAID Steps Up Building Of New Ebola Treatment Units http://n.pr/1s3H3Hz
5.11123E+17,Sun Sep 14 12:02:19 +0000 2014,Esther Okaya Is Introduced To The Blood Pressure Cuff http://n.pr/1qUu8vx
5.11111E+17,Sun Sep 14 11:15:26 +0000 2014,It's All About The Girls: Is The World Listening To Them? http://n.pr/1qUmFMT
5.11092E+17,Sun Sep 14 09:58:13 +0000 2014,Pageant Contestant Felt Helpless Against Domestic Violence http://n.pr/1qUcDLE
5.11083E+17,Sun Sep 14 09:26:08 +0000 2014,Pageant Contestant Felt Helpless Against Domestic Violence http://n.pr/1s2ZtIB
5.11083E+17,Sun Sep 14 09:26:05 +0000 2014,It's All About The Girls: Is The World Listening To Them? http://n.pr/1s2ZqfT
5.10799E+17,Sat Sep 13 14:37:36 +0000 2014,Poets Give Voice To The Toll Of Type 2 Diabetes http://n.pr/1rZfAXm
5.10756E+17,Sat Sep 13 11:46:04 +0000 2014,Domestic Violence Protections Still Resonate 20 Years After Crime Bill http://n.pr/1qQTBpv
5.10749E+17,Sat Sep 13 11:15:12 +0000 2014,What The U.S. Has Given To Fight Ebola (And Why It's Not Enough) http://n.pr/1qQPOZp
5.10729E+17,Sat Sep 13 09:57:07 +0000 2014,Nightmares And Darkness Follow Marine Home From Iraq War http://n.pr/1qQFVe3
5.10547E+17,Fri Sep 12 21:55:11 +0000 2014,Opponents Spar In Court About Clinics Performing Abortions In Texas http://n.pr/1rVDIKw
5.10476E+17,Fri Sep 12 17:14:07 +0000 2014,"How Do You Catch Ebola: By Air, Sweat Or Water? http://n.pr/1qOaTnb"
5.10457E+17,Fri Sep 12 15:56:12 +0000 2014,Health Costs Inch Up As Obamacare Kicks In http://n.pr/1qNUf7b
5.10449E+17,Fri Sep 12 15:25:14 +0000 2014,Make Way For Ambulances: They're Stuck In Bangalore Traffic http://n.pr/1rTPuFt
5.10414E+17,Fri Sep 12 13:04:40 +0000 2014,"Changing Tack, GOP Candidates Support Better Access To Birth Control http://n.pr/1rT6fAo"
5.10409E+17,Fri Sep 12 12:47:39 +0000 2014,Could Genetics Hold The Answer To Curing Autism? http://n.pr/1rT1hDT
5.10409E+17,Fri Sep 12 12:47:37 +0000 2014,Are Microbes The Next Frontier? http://n.pr/1qNgmKT
5.10331E+17,Fri Sep 12 07:34:40 +0000 2014,"Changing Tack, GOP Candidates Support Better Access To Birth Control http://n.pr/1qMrGqS"
5.10217E+17,Fri Sep 12 00:01:34 +0000 2014,American Fighting Ebola Receives Blood Transfusion From Survivor http://n.pr/1qLf2s4
5.10181E+17,Thu Sep 11 21:40:05 +0000 2014,A Doctor Who Performed Abortions In South Texas Makes His Case http://n.pr/1qKOrLF
5.10173E+17,Thu Sep 11 21:08:05 +0000 2014,FDA Approves New Diet Pill That's Made Of Old Medicines http://n.pr/1qKIKNI
5.10161E+17,Thu Sep 11 20:21:07 +0000 2014,Can the U.S. Military Turn the Tide in the Ebola Outbreak? http://n.pr/1rP4KmL
5.10157E+17,Thu Sep 11 20:05:07 +0000 2014,"Rare Virus Has Sickened Hundreds More Children, Hospitals Say http://n.pr/1qKwInv"
5.10122E+17,Thu Sep 11 17:44:05 +0000 2014,"Some Things You Can Do In Your Sleep, Literally http://n.pr/1rOmmPQ"
5.10118E+17,Thu Sep 11 17:28:06 +0000 2014,Suicide Is A Big Problem Where You'd Least Expect It http://n.pr/1rOh5ru
5.10078E+17,Thu Sep 11 14:52:35 +0000 2014,"A Happy Marriage, A Terrible Secret, A Healthy Baby http://n.pr/1rNsEiz"
5.09968E+17,Thu Sep 11 07:33:34 +0000 2014,Fast-Moving Ebola Slows Down Liberia's Economy http://n.pr/1qIfes2
5.0981E+17,Wed Sep 10 21:05:35 +0000 2014,"Suicides Rise In Middle-Aged Men, And Older Men Remain At Risk http://n.pr/1qGw8Hq"
5.09802E+17,Wed Sep 10 20:34:05 +0000 2014,"Economy, Social Isolation May Be Driving Up Suicide Rates In Boomer Men http://n.pr/1rIN6RA"
5.09794E+17,Wed Sep 10 20:03:07 +0000 2014,Women Who Eat Fish Twice Weekly Cut Their Risk Of Hearing Loss http://n.pr/1rIEs5H
5.09747E+17,Wed Sep 10 16:53:38 +0000 2014,Covering Ebola: Fear And Love In Liberia http://n.pr/1rHJiQx
5.09735E+17,Wed Sep 10 16:07:20 +0000 2014,Heavier Teen Pot Smoking Linked To Problems In Young Adults http://n.pr/1qFyPJh
5.09683E+17,Wed Sep 10 12:43:06 +0000 2014,How Could A Doctor's Death From Ebola Possibly Be 'Good'? http://n.pr/1rGqbGy
5.09632E+17,Wed Sep 10 09:18:36 +0000 2014,"Built In Better Times, University Labs Now Lack Research Funding http://n.pr/1rFsWYJ"
5.09463E+17,Tue Sep 09 22:05:28 +0000 2014,Love And Sex In The Time Of Viagra — 16 Years On http://n.pr/1rCP4Tw
5.09463E+17,Tue Sep 09 22:05:26 +0000 2014,Tax Breaks May Turn San Francisco's Vacant Lots Into Urban Farms http://n.pr/1rCP2uT
5.09439E+17,Tue Sep 09 20:30:35 +0000 2014,When Scientists Give Up http://n.pr/1qCcQ5X
5.09435E+17,Tue Sep 09 20:15:06 +0000 2014,"In Liberia's Hard-Hit Lofa County, Ebola Continues To Take A Toll http://n.pr/1rCk4mM"
5.09415E+17,Tue Sep 09 18:57:05 +0000 2014,"Get The Measles, Get Ready To Be Out For Two Weeks http://n.pr/1qBTPRj"
5.09372E+17,Tue Sep 09 16:04:07 +0000 2014,You Won't Catch Ebola From A Giraffe In Tanzania http://n.pr/1qBmbLk
5.09352E+17,Tue Sep 09 14:46:10 +0000 2014,Can I Buy Insurance After Being Injured In An Accident? http://n.pr/1rALNnL
5.09269E+17,Tue Sep 09 09:17:12 +0000 2014,Researchers Aim For Wider Genetic Screening For Breast Cancer http://n.pr/1rz8TLJ
5.09238E+17,Tue Sep 09 07:12:06 +0000 2014,U.S. Science Suffering From Booms And Busts In Funding http://n.pr/1ryBvoc
5.091E+17,Mon Sep 08 22:04:07 +0000 2014,Time To Send A Message To Pregnant Women Who Use Tobacco http://n.pr/1qykT3Z
5.09076E+17,Mon Sep 08 20:30:11 +0000 2014,Researcher Urges Wider Genetic Screening For Breast Cancer http://n.pr/1qy0TOQ
5.09076E+17,Mon Sep 08 20:30:09 +0000 2014,Enterovirus Outbreak Hospitalizes Kids Across Midwest http://n.pr/1rwdL49
5.09072E+17,Mon Sep 08 20:14:17 +0000 2014,CDC Warns of Fast-Spreading Enterovirus Afflicting Children http://n.pr/1qxXUG6
5.09068E+17,Mon Sep 08 19:58:07 +0000 2014,New Option For Getting Rid Of Old Drugs: The Pharmacy http://n.pr/1rw4YPu
5.09036E+17,Mon Sep 08 17:52:04 +0000 2014,"In The County Where Ebola First Struck Liberia, A Cry For Help http://n.pr/1qxrRGh"
5.09001E+17,Mon Sep 08 15:32:17 +0000 2014,Harvard To Get $350-Million Gift From Hong Kong Group http://n.pr/1ruPMlJ
5.08879E+17,Mon Sep 08 07:25:12 +0000 2014,The Start Of School Is Not The Only Risky Time For Campus Rape http://n.pr/1rsDE4P
5.08879E+17,Mon Sep 08 07:25:08 +0000 2014,Cheap Drinks And Risk-Taking Fuel College Drinking Culture http://n.pr/1qvvdtl
5.08851E+17,Mon Sep 08 05:36:03 +0000 2014,Harvard Receives Largest-Ever Donation http://n.pr/1rsfQhx
5.08729E+17,Sun Sep 07 21:30:38 +0000 2014,"Some Veterans Find Peace Thanks To Scuba Gear, Quiet Waters http://n.pr/1rqDCul"
5.08674E+17,Sun Sep 07 17:52:05 +0000 2014,"New Ebola Vaccine Is Tested In Humans, After Success In Monkeys http://n.pr/1rpRc10"
5.08572E+17,Sun Sep 07 11:05:17 +0000 2014,"Volunteer Recap: Megaphones, Machetes And Unexpected Tears http://n.pr/1qrSKvb"
5.08232E+17,Sat Sep 06 12:34:23 +0000 2014,A Botched Circumcision Calls Attention To Kenyan Ritual http://n.pr/1qooQrV
5.08232E+17,Sat Sep 06 12:34:19 +0000 2014,"Cosmic Rays Sound Scary, But Radiation Risk On A Flight Is Small http://n.pr/1rjqNlr"
5.08223E+17,Sat Sep 06 11:59:24 +0000 2014,Better With Butter? Here's Why Americans Are Consuming More. http://n.pr/1qoit7I
5.08189E+17,Sat Sep 06 09:43:13 +0000 2014,A Botched Circumcision Calls Attention To Kenyan Ritual http://n.pr/1qnZSZA
5.08189E+17,Sat Sep 06 09:43:10 +0000 2014,"Cosmic Rays Sound Scary, But Radiation Risk On A Flight Is Small http://n.pr/1riNtCr"
5.08055E+17,Sat Sep 06 00:53:47 +0000 2014,Feds Hope Hitting Nursing Homes In The Wallet Will Cut Overmedication http://n.pr/1qmJF6V
5.08005E+17,Fri Sep 05 21:31:26 +0000 2014,The Changing Face Of West Africa Has Fueled The Ebola Crisis http://n.pr/1qm7aNz
5.07988E+17,Fri Sep 05 20:26:56 +0000 2014,Stinky T-Shirt? Bacteria Love Polyester In A Special Way http://n.pr/1rfWw6T
5.07984E+17,Fri Sep 05 20:10:19 +0000 2014,Health Officials Hope To Speed Up Possible Ebola Cures http://n.pr/1rfRgQR
5.07951E+17,Fri Sep 05 17:58:08 +0000 2014,The Latest Word From WHO On Experimental Ebola Therapies http://n.pr/1rfahml
5.07925E+17,Fri Sep 05 16:15:21 +0000 2014,"A Diplomat Infected A Doctor, As Ebola Spreads In Nigeria http://n.pr/1ql1svf"
5.07898E+17,Fri Sep 05 14:28:23 +0000 2014,RT @hmkyale: My take on low carb vs low fat debate - we need to know which is lower risk! And right now we don't. http://n.pr/Wbp1dj
5.07888E+17,Fri Sep 05 13:49:53 +0000 2014,Science On Diets Is Low In Essential Information http://n.pr/1qkuJ9g
5.07888E+17,Fri Sep 05 13:49:48 +0000 2014,What's Your Take On #NPRTheTalk? http://n.pr/1qkuKdu
5.07834E+17,Fri Sep 05 10:13:50 +0000 2014,Building Me: A Puzzlement http://n.pr/1qjRrP2
5.07796E+17,Fri Sep 05 07:42:17 +0000 2014,Replacing An Ambulance With A Station Wagon http://n.pr/1qjveAF
5.07645E+17,Thu Sep 04 21:44:12 +0000 2014,How Do We Stop Ebola? WHO Declares 'War' On The Virus http://n.pr/1r9KAnj
5.07625E+17,Thu Sep 04 20:22:24 +0000 2014,Budget Cuts Hobble The World Health Organization's Ebola Response http://n.pr/1r9nmNZ
5.07621E+17,Thu Sep 04 20:05:55 +0000 2014,Remembering Shacki: Liberia's Accidental Ebola Victim http://n.pr/1r9iDMe
5.07612E+17,Thu Sep 04 19:32:50 +0000 2014,Johnson &amp; Johnson Pushes Ahead With Ebola Vaccine http://n.pr/1r991B7
5.07583E+17,Thu Sep 04 17:37:08 +0000 2014,"More Homes Go Smoke-Free, But Exposure Remains A Health Threat http://n.pr/1qh24Cf"
5.07579E+17,Thu Sep 04 17:19:53 +0000 2014,"A Few Ebola Cases Likely In U.S., Air Traffic Analysis Shows http://n.pr/1r8wIcY"
5.07562E+17,Thu Sep 04 16:13:16 +0000 2014,Health Law Gets Reprieve As Appeals Court Agrees To Rehear Key Case http://n.pr/1qgHMbS
5.07558E+17,Thu Sep 04 15:57:18 +0000 2014,"Liberia's Information Minister Admits Mistakes, Defends Actions http://n.pr/1qgDLUL"
5.07532E+17,Thu Sep 04 14:15:02 +0000 2014,"Dry, Scratchy Eyes? Staring At Screens Is Driving This Trend http://n.pr/1qgeo5x"
5.07487E+17,Thu Sep 04 11:14:45 +0000 2014,Glenn Gould in Rapture http://n.pr/1r6ItAL
5.07483E+17,Thu Sep 04 10:58:36 +0000 2014,"It Will Takes Months To Get Ebola Under Control, WHO Says. http://n.pr/1qfxRmN"
5.07454E+17,Thu Sep 04 09:04:09 +0000 2014,Ebola Fight Requires Massive War Chest http://n.pr/1qfdUwF
5.07282E+17,Wed Sep 03 21:40:46 +0000 2014,Perdue Says Its Hatching Chicks Are Off Antibiotics http://n.pr/1qdguDn
5.07278E+17,Wed Sep 03 21:24:19 +0000 2014,"Look Forward To The Trip, Not The Gadgets, To Be Truly Happy http://n.pr/1r3gh1o"
5.07273E+17,Wed Sep 03 21:06:12 +0000 2014,"CVS Quits Cigarettes, Adjusting To New Health Care Landscape http://n.pr/1r3aIjA"
5.07265E+17,Wed Sep 03 20:33:32 +0000 2014,Health Officials Warn Ebola Is Spreading Faster Than Efforts To Contain It http://n.pr/1r30qzZ
5.07257E+17,Wed Sep 03 20:01:49 +0000 2014,U.S. Doctor Didn't Treat Ebola Patients Yet Still Caught The Virus http://n.pr/1r2R6vW
5.07249E+17,Wed Sep 03 19:27:40 +0000 2014,Calm After Ebola Storm: Quarantined Neighborhood Opens Up http://n.pr/1qcONdR
5.07249E+17,Wed Sep 03 19:27:34 +0000 2014,Millions Struggle To Get Enough To Eat Despite Jobs Returning http://n.pr/1qcOMGK
5.07237E+17,Wed Sep 03 18:43:16 +0000 2014,MT @ajmacadam: Q: Why is there a huge cigarette in Bryant Park? A: CVS &amp; $. Hear @brucejapsen &amp; @nprAudie on @npratc http://pbs.twimg.com/media/BwoNyQ5CcAAzYpy.jpg
5.07179E+17,Wed Sep 03 14:52:43 +0000 2014,A Liberian Health Worker Aims To Keep Ebola Out Of His Rural Region http://n.pr/1qbL8wS
5.07166E+17,Wed Sep 03 14:00:06 +0000 2014,Drugstore Chain CVS Kicks Tobacco Habit A Month Early http://n.pr/1qbwUMk
5.07118E+17,Wed Sep 03 10:49:15 +0000 2014,A Giant Appears At The Edge Of An African Roadway http://n.pr/1uz2piP
5.06918E+17,Tue Sep 02 21:33:23 +0000 2014,A Suspected Ebola Patient On The Run In Liberia http://n.pr/1q8Efwf
5.06913E+17,Tue Sep 02 21:14:56 +0000 2014,Double Mastectomies Don't Increase Cancer Survival Rates http://n.pr/1uvhQZg
5.069E+17,Tue Sep 02 20:23:54 +0000 2014,Another American Doctor In Liberia Tests Positive For Ebola http://n.pr/1q8pM3k
5.06863E+17,Tue Sep 02 17:56:59 +0000 2014,"When A Home Poses Health Risks, The Floor May Be The Culprit http://n.pr/1q7UHwR"
5.06826E+17,Tue Sep 02 15:28:28 +0000 2014,Liberia's Ebola Routine: Wear Your Temperature On Your Lapel http://n.pr/1utll2l
5.06826E+17,Tue Sep 02 15:28:24 +0000 2014,NIH Hopes Ebola Vaccine Will Help Protect Aid Workers http://n.pr/1utlkvo
5.06826E+17,Tue Sep 02 15:28:21 +0000 2014,Health http://n.pr/1utliUe
5.06814E+17,Tue Sep 02 14:39:21 +0000 2014,ICYMI: Results From Screening Tests Can Be High In Anxiety by @GlassHospital http://n.pr/1lG5rm0 http://ow.ly/i/6Kt05
5.06791E+17,Tue Sep 02 13:09:54 +0000 2014,Shared-Risk Programs Help Tame Cost Of Infertility Treatment http://n.pr/1usvkFm
5.06543E+17,Mon Sep 01 20:42:24 +0000 2014,Ebola Outbreak Takes Toll On Africa's Health Workers http://n.pr/1q43Pm6
5.06534E+17,Mon Sep 01 20:09:21 +0000 2014,Ebola Outbreak Takes Tool On Africa's Health Workers http://n.pr/1q3XcjL
5.06534E+17,Mon Sep 01 20:09:16 +0000 2014,Economic Impact Of Ebola Crisis Spreads Across Africa http://n.pr/1unEGlG
5.06501E+17,Mon Sep 01 17:57:12 +0000 2014,"Cutting Back On Carbs, Not Fat, May Lead To More Weight Loss http://n.pr/1q3x4Wa"
5.06399E+17,Mon Sep 01 11:10:15 +0000 2014,More Evidence That ADHD Drugs Don't Curb Ultimate Height http://n.pr/1ul0u19
5.06399E+17,Mon Sep 01 11:10:12 +0000 2014,Volunteer Docs In Peru Take A Shopping Trip To Look For Patients http://n.pr/1q2excT
5.06371E+17,Mon Sep 01 09:18:33 +0000 2014,Senegal Is Fifth West African Nation Hit With Ebola http://n.pr/1ukvjmQ
5.06343E+17,Mon Sep 01 07:29:25 +0000 2014,"Our Use Of Little Words Can, Uh, Reveal Hidden Interests http://n.pr/1ujZJpf"
5.06343E+17,Mon Sep 01 07:29:21 +0000 2014,Pretending To Be A Medical Patient Pays Off For This Teen http://n.pr/1ujZH0H
5.06208E+17,Sun Aug 31 22:34:37 +0000 2014,X Prize Competition Could Make 'Tricorder' A Reality http://n.pr/1uhKUDw
5.06046E+17,Sun Aug 31 11:48:16 +0000 2014,Ebola Prevention Supplies Running Short In Liberia http://n.pr/1pY88zg
5.06038E+17,Sun Aug 31 11:16:38 +0000 2014,A Trip With Her Folks Turned Barbara Bush Into A Global Activist http://n.pr/1ueVvz4
5.05857E+17,Sat Aug 30 23:16:39 +0000 2014,Liberia's Ebola Routine: Wear Your Temperature On Your Lapel http://n.pr/1uciydN
